key;accepted;kingdom;scientificName;speciesKey
9930868;NA;Plantae;Serapias olbia x Serapias vomeracea;9930868
9930880;NA;Plantae;Festuca hyperborea × rubra subsp. arctica;9930880
9962838;Festuca hyperborea × rubra subsp. arctica;Plantae;Festuca hyperborea × rubra ssp. arctica;9930880
10325426;Festuca hyperborea × rubra subsp. arctica;Plantae;Festuca hyperborea x rubra subsp. arctica;9930880
10357558;Festuca hyperborea × rubra subsp. arctica;Plantae;Festuca hyperborea x rubra ssp. arctica;9930880
9930940;NA;Plantae;Polystichum woronowii x lobatum;9930940
9931266;NA;Plantae;Stachys alpina x sylvatica;9931266
9931540;NA;Plantae;Brassica napus × rapa;9931540
10571341;Brassica napus × rapa;Plantae;Brassica napus x rapa;9931540
9868958;Carex lepidocarpa subsp. jemtlandica × oederi var. oederi;Plantae;Carex lepidocarpa ssp. jemtlandica × oederi var. oederi;9931711
9931711;NA;Plantae;Carex lepidocarpa subsp. jemtlandica × oederi var. oederi;9931711
10112415;Carex lepidocarpa subsp. jemtlandica × oederi var. oederi;Plantae;Carex lepidocarpa subsp. jemtlandica × viridula var. viridula;9931711
10175276;Carex lepidocarpa subsp. jemtlandica × oederi var. oederi;Plantae;Carex lepidocarpa ssp. jemtlandica x oederi var. oederi;9931711
10263397;Carex lepidocarpa subsp. jemtlandica × oederi var. oederi;Plantae;Carex lepidocarpa subsp. jemtlandica x viridula var. viridula;9931711
10419913;Carex lepidocarpa subsp. jemtlandica × oederi var. oederi;Plantae;Carex lepidocarpa ssp. jemtlandica × viridula var. viridula;9931711
10508272;Carex lepidocarpa subsp. jemtlandica × oederi var. oederi;Plantae;Carex lepidocarpa subsp. jemtlandica x oederi var. oederi;9931711
10571488;Carex lepidocarpa subsp. jemtlandica × oederi var. oederi;Plantae;Carex lepidocarpa ssp. jemtlandica x viridula var. viridula;9931711
9931944;NA;Plantae;Salix barclayi × Salix glauca subsp. glabrescens;9931944
9932389;NA;Plantae;Cliffortia cuneata × phillipsii;9932389
9933138;NA;Plantae;Pilosella lactucella x Pilosella peleteriana;9933138
9934743;NA;Plantae;Viola canina subsp. montana × rupestris subsp. relicta;9934743
10109392;Viola canina subsp. montana × rupestris subsp. relicta;Plantae;Viola canina subsp. montana x rupestris subsp. relicta;9934743
10178306;Viola canina subsp. montana × rupestris subsp. relicta;Plantae;Viola canina ssp. montana × rupestris ssp. relicta;9934743
10574522;Viola canina subsp. montana × rupestris subsp. relicta;Plantae;Viola canina ssp. montana x rupestris ssp. relicta;9934743
9934921;NA;Plantae;Potamogeton crispus × praelongus;9934921
10574701;Potamogeton crispus × praelongus;Plantae;Potamogeton crispus x praelongus;9934921
9935032;NA;Plantae;Mentha aquatica × longifolia;9935032
10353381;Mentha aquatica × longifolia;Plantae;Mentha aquatica x longifolia;9935032
9935325;NA;Plantae;Solidago canadensis × gigantea;9935325
9958392;Solidago canadensis × gigantea;Plantae;Solidago canadensis × gigantea subsp. serotina;9935325
10329875;Solidago canadensis × gigantea;Plantae;Solidago canadensis x gigantea ssp. serotina;9935325
10353071;Solidago canadensis × gigantea;Plantae;Solidago canadensis x gigantea subsp. serotina;9935325
10598374;Solidago canadensis × gigantea;Plantae;Solidago canadensis × gigantea ssp. serotina;9935325
9935769;NA;Plantae;Potamogeton compressus x trichoides;9935769
9936841;NA;Plantae;Coeloglossum viride × Dactylorhiza maculata;9936841
9937010;NA;Plantae;Viola canina subsp. canina × reichenbachiana;9937010
9956697;Viola canina subsp. canina × reichenbachiana;Plantae;Viola canina subsp. canina x reichenbachiana;9937010
10331577;Viola canina subsp. canina × reichenbachiana;Plantae;Viola canina ssp. canina x reichenbachiana;9937010
10351367;Viola canina subsp. canina × reichenbachiana;Plantae;Viola canina ssp. canina × reichenbachiana;9937010
9937350;NA;Plantae;Oryzopsis hymenoides x stipa neomexicana;9937350
9937666;NA;Plantae;Saxifraga granulata × rosacea;9937666
10577445;Saxifraga granulata × rosacea;Plantae;Saxifraga granulata x rosacea;9937666
9938230;NA;Plantae;Primula scandinavica × stricta;9938230
10350138;Primula scandinavica × stricta;Plantae;Primula scandinavica x stricta;9938230
9938995;NA;Plantae;Cystopteris fragilis x asplenium trichomanes;9938995
9939161;NA;Plantae;Epilobium glandulosum × tetragonum;9939161
10578991;Epilobium glandulosum × tetragonum;Plantae;Epilobium glandulosum x tetragonum;9939161
9940453;NA;Plantae;Pilosella lactucella × suecica;9940453
10347872;Pilosella lactucella × suecica;Plantae;Pilosella lactucella x suecica;9940453
9941275;NA;Plantae;Equisetum arvense × sylvaticum;9941275
9941364;NA;Plantae;Dicranella heteromalla x cerviculata;9941364
9941468;NA;Plantae;Gagea lutea x Gagea pratensis;9941468
9941474;NA;Animalia;Anser albifrons x Branta leucopsis;9941474
10346835;Anser albifrons x Branta leucopsis;Animalia;Branta leucopsis x Anser albifrons;9941474
9941775;NA;Plantae;Limonium binervosum x Limonium dodartii;9941775
9941957;NA;Plantae;Dactylorhiza maculata subsp. fuchsii × majalis subsp. elatior;9941957
9951700;Dactylorhiza maculata subsp. fuchsii × majalis subsp. elatior;Plantae;Dactylorhiza maculata ssp. fuchsii x majalis ssp. elatior;9941957
10336602;Dactylorhiza maculata subsp. fuchsii × majalis subsp. elatior;Plantae;Dactylorhiza maculata ssp. fuchsii × majalis ssp. elatior;9941957
10346354;Dactylorhiza maculata subsp. fuchsii × majalis subsp. elatior;Plantae;Dactylorhiza maculata subsp. fuchsii x majalis subsp. elatior;9941957
9942191;NA;Plantae;Rosa pouzinii × vosagiaca;9942191
9942324;NA;Plantae;Ophrys apifera x insectifera;9942324
9942787;NA;Plantae;Cirsium acaule × arvense;9942787
9942893;NA;Plantae;Potentilla chamissonis × nivea;9942893
10345423;Potentilla chamissonis × nivea;Plantae;Potentilla chamissonis x nivea;9942893
9943178;NA;Plantae;Carex elata × halophila;9943178
10345118;Carex elata × halophila;Plantae;Carex elata x halophila;9943178
9857349;Dactylorhiza maculata subsp. maculata × majalis subsp. lapponica;Plantae;Dactylorhiza maculata ssp. maculata × majalis ssp. lapponica;9943249
9943249;NA;Plantae;Dactylorhiza maculata subsp. maculata × majalis subsp. lapponica;9943249
10100815;Dactylorhiza maculata subsp. maculata × majalis subsp. lapponica;Plantae;Dactylorhiza maculata ssp. maculata x majalis ssp. lapponica;9943249
10186923;Dactylorhiza maculata subsp. maculata × majalis subsp. lapponica;Plantae;Dactylorhiza maculata ssp. maculata x traunsteineri;9943249
10431632;Dactylorhiza maculata subsp. maculata × majalis subsp. lapponica;Plantae;Dactylorhiza lapponica × maculata ssp. maculata;9943249
10496624;Dactylorhiza maculata subsp. maculata × majalis subsp. lapponica;Plantae;Dactylorhiza maculata ssp. maculata × traunsteineri;9943249
10583195;Dactylorhiza maculata subsp. maculata × majalis subsp. lapponica;Plantae;Dactylorhiza lapponica x maculata ssp. maculata;9943249
9943457;NA;Plantae;Physcomitrella patens x funaria hygrometrica;9943457
9943651;NA;Plantae;Calceolaria dilatata x lanata;9943651
9943663;NA;Plantae;Ligularia przewalskii × stenocephala;9943663
10344632;Ligularia przewalskii × stenocephala;Plantae;Ligularia przewalskii x stenocephala;9943663
9944047;NA;Plantae;Ophrys saratoi x Ophrys vetula;9944047
9944326;NA;Plantae;Salix myrtilloides × phylicifolia;9944326
10584253;Salix myrtilloides × phylicifolia;Plantae;Salix myrtilloides x phylicifolia;9944326
9944662;NA;Plantae;Genista cinerea x Genista lobelii;9944662
9944871;NA;Plantae;Salix fragilis x purpurea;9944871
9945077;NA;Plantae;Verbascum phoeniceum × thapsus;9945077
10585012;Verbascum phoeniceum × thapsus;Plantae;Verbascum phoeniceum x thapsus;9945077
9945627;NA;Plantae;Lonicera americana x sempervirens;9945627
9946108;NA;Plantae;Carex limosa x paupercula;9946108
9946603;NA;Plantae;Sambucus nigra x racemosa;9946603
9946777;NA;Plantae;Atriplex littoralis × patula;9946777
10586701;Atriplex littoralis × patula;Plantae;Atriplex littoralis x patula;9946777
9948011;NA;Plantae;Viburnum lantana x rhytidophyllum;9948011
9948220;NA;Plantae;Dryopteris campyloptera × Dryopteris marginalis;9948220
9948447;NA;Plantae;Potamogeton gramineus × natans;9948447
9948463;NA;Plantae;Aloe maculata x Aloe striata;9948463
9948821;NA;Plantae;Pulmonaria angustifolia × obscura;9948821
9949511;NA;Plantae;Salix aurita × myrsinifolia × phylicifolia;9949511
10589445;Salix aurita × myrsinifolia × phylicifolia;Plantae;Salix aurita x myrsinifolia x phylicifolia;9949511
9949668;NA;Plantae;Carex paleacea × Carex stricta;9949668
9949993;NA;Plantae;Calceolaria dilatata x pavonii;9949993
9949999;NA;Plantae;Epilobium ciliatum x parviflorum;9949999
9950772;NA;Plantae;Scleranthus annuus x perennis;9950772
9950837;NA;Plantae;Cirsium acaulon x vulgare;9950837
10590767;Cirsium acaulon x vulgare;Plantae;Cirsium acaule x vulgare;9950837
9849511;Anchusa arvensis × officinalis;Plantae;Anchusa arvensis ssp. arvensis x officinalis;9951226
9951226;NA;Plantae;Anchusa arvensis × officinalis;9951226
10092871;Anchusa arvensis × officinalis;Plantae;Anchusa arvensis subsp. arvensis × officinalis;9951226
10194844;Anchusa arvensis × officinalis;Plantae;Anchusa arvensis ssp. arvensis × officinalis;9951226
10488686;Anchusa arvensis × officinalis;Plantae;Anchusa arvensis x officinalis;9951226
10591166;Anchusa arvensis × officinalis;Plantae;Anchusa arvensis subsp. arvensis x officinalis;9951226
9951978;NA;Plantae;Rumex crispus × sanguineus;9951978
10591908;Rumex crispus × sanguineus;Plantae;Rumex crispus x sanguineus;9951978
9952178;NA;Animalia;Branta leucopsis x canadensis;9952178
9952462;NA;Plantae;Ophrys virescens x Ophrys sulcata;9952462
9952738;NA;Plantae;Epilobium davuricum × lactiflorum;9952738
10592641;Epilobium davuricum × lactiflorum;Plantae;Epilobium davuricum x lactiflorum;9952738
9953223;NA;Plantae;Verbascum speciosum × thapsus;9953223
9954420;NA;Plantae;Poa annua × supina;9954420
10594353;Poa annua × supina;Plantae;Poa annua x supina;9954420
9954510;NA;Plantae;Alopecurus aequalis × geniculatus;9954510
9954529;NA;Plantae;Epilobium adenocaulon × lamyi;9954529
10333760;Epilobium adenocaulon × lamyi;Plantae;Epilobium adenocaulon x lamyi;9954529
9955752;NA;Plantae;Salix glauca × herbacea × myrsinifolia;9955752
10332547;Salix glauca × herbacea × myrsinifolia;Plantae;Salix glauca x herbacea x myrsinifolia;9955752
9955933;NA;Plantae;Quercus petraea × robur;9955933
9956865;NA;Plantae;Leymus arenarius × Leymus mollis;9956865
9842859;Salix myrtilloides × repens subsp. repens × starkeana;Plantae;Salix myrtilloides x repens ssp. repens x starkeana;9957919
9957919;NA;Plantae;Salix myrtilloides × repens subsp. repens × starkeana;9957919
10086191;Salix myrtilloides × repens subsp. repens × starkeana;Plantae;Salix myrtilloides × repens ssp. repens × starkeana;9957919
10201535;Salix myrtilloides × repens subsp. repens × starkeana;Plantae;Salix myrtilloides x repens subsp. repens x starkeana;9957919
10237029;Salix myrtilloides × repens subsp. repens × starkeana;Plantae;Salix myrtilloides × repens ssp. repens × starkeana ssp. starkeana;9957919
10446351;Salix myrtilloides × repens subsp. repens × starkeana;Plantae;Salix myrtilloides x repens ssp. repens x starkeana ssp. starkeana;9957919
10481966;Salix myrtilloides × repens subsp. repens × starkeana;Plantae;Salix myrtilloides × repens subsp. repens × starkeana subsp. starkeana;9957919
10597885;Salix myrtilloides × repens subsp. repens × starkeana;Plantae;Salix myrtilloides x repens subsp. repens x starkeana subsp. starkeana;9957919
9958021;NA;Plantae;Ophrys passionis x Ophrys vasconica;9958021
9958496;NA;Plantae;Dianthus barbatus × chinensis;9958496
10329769;Dianthus barbatus × chinensis;Plantae;Dianthus barbatus x chinensis;9958496
9958864;NA;Plantae;Carex diandra × paniculata;9958864
9959245;NA;Plantae;Erigeron glabratus x uniflorus;9959245
9960095;NA;Plantae;Platanthera bifolia × chlorantha;9960095
9961158;NA;Plantae;Schoenus ferrugineus × nigricans;9961158
9961621;NA;Plantae;Veronica agrestis x polita;9961621
9961692;NA;Plantae;Ranunculus auricomus agg. x polyanthemos;9961692
9961903;NA;Plantae;Draba fladnizensis × subcapitata;9961903
10601907;Draba fladnizensis × subcapitata;Plantae;Draba fladnizensis x subcapitata;9961903
9962006;NA;Plantae;Carex hirta × vesicaria;9962006
10326250;Carex hirta × vesicaria;Plantae;Carex hirta x vesicaria;9962006
9962452;NA;Plantae;Thymus pulegioides x vulgaris;9962452
9963044;NA;Plantae;Dianthus caryophyllus x Dianthus plumarius;9963044
9963131;NA;Plantae;Salix arbuscula × caprea × lapponum;9963131
10603150;Salix arbuscula × caprea × lapponum;Plantae;Salix arbuscula x caprea x lapponum;9963131
9964051;NA;Plantae;Asplenium ruta muraria x septentrionale;9964051
9964066;NA;Plantae;Carex acuta × nigra subsp. juncella;9964066
10080068;Carex acuta × nigra subsp. juncella;Plantae;Carex acuta × nigra ssp. juncella;9964066
10207707;Carex acuta × nigra subsp. juncella;Plantae;Carex acuta x nigra ssp. juncella;9964066
10604089;Carex acuta × nigra subsp. juncella;Plantae;Carex acuta x nigra subsp. juncella;9964066
9964834;NA;Plantae;Centaurea diffusa × stoebe;9964834
10604860;Centaurea diffusa × stoebe;Plantae;Centaurea diffusa x stoebe;9964834
9965401;NA;Plantae;Euphrasia nemorosa x stricta;9965401
9965674;NA;Plantae;Epilobium hirsutum × parviflorum;9965674
9965746;NA;Plantae;Helianthemum marifolium x Helianthemum italicum;9965746
9966001;NA;Plantae;Dryopteris consanguinea x sancta;9966001
9966044;NA;Plantae;Poa abbreviata x glauca;9966044
9966058;NA;Plantae;Calamagrostis canescens × epigejos;9966058
9967213;NA;Plantae;Gagea lutea × pratensis;9967213
10321054;Gagea lutea × pratensis;Plantae;Gagea lutea x pratensis;9967213
9967512;NA;Plantae;Salix niphoclada × Salix setchelliana;9967512
9968124;NA;Plantae;Carex hostiana x viridula var. viridula;9968124
9968142;NA;Plantae;Oenothera biennis × perangusta;9968142
10320151;Oenothera biennis × perangusta;Plantae;Oenothera biennis x perangusta;9968142
9968879;NA;Plantae;Fragaria moschata x vesca;9968879
9924836;Atriplex glabriuscula × longipes subsp. longipes;Plantae;Atriplex glabriuscula x longipes subsp. longipes;9968902
9968902;NA;Plantae;Atriplex glabriuscula × longipes subsp. longipes;9968902
10319379;Atriplex glabriuscula × longipes subsp. longipes;Plantae;Atriplex glabriuscula × longipes ssp. longipes;9968902
10363617;Atriplex glabriuscula × longipes subsp. longipes;Plantae;Atriplex glabriuscula x longipes ssp. longipes;9968902
9968964;NA;Plantae;Aspidium lobatum x lonchitis;9968964
9970320;NA;Plantae;Viola alba × odorata;9970320
9970430;NA;Plantae;Carex elata × paleacea;9970430
10317881;Carex elata × paleacea;Plantae;Carex elata x paleacea;9970430
9970498;NA;Plantae;Potamogeton gramineus × polygonifolius;9970498
10610568;Potamogeton gramineus × polygonifolius;Plantae;Potamogeton gramineus x polygonifolius;9970498
9970626;NA;Plantae;Ranunculus gouanii x Ranunculus ruscinonensis;9970626
9970879;NA;Plantae;Nicotiana alata x forgetiana;9970879
9971703;NA;Plantae;Carex cumulata × Carex foenea;9971703
9972303;NA;Plantae;Euphrasia micrantha × stricta;9972303
10612379;Euphrasia micrantha × stricta;Plantae;Euphrasia micrantha x stricta;9972303
9828433;Carex aquatilis × cespitosa;Plantae;Carex aquatilis subsp. aquatilis × cespitosa;9972475
9972475;NA;Plantae;Carex aquatilis × cespitosa;9972475
10071736;Carex aquatilis × cespitosa;Plantae;Carex aquatilis subsp. aquatilis x cespitosa;9972475
10216103;Carex aquatilis × cespitosa;Plantae;Carex aquatilis x cespitosa;9972475
10467416;Carex aquatilis × cespitosa;Plantae;Carex aquatilis ssp. aquatilis × cespitosa;9972475
10612557;Carex aquatilis × cespitosa;Plantae;Carex aquatilis ssp. aquatilis x cespitosa;9972475
9973252;NA;Plantae;Helianthus annuus x decapetalus;9973252
9973589;NA;Animalia;Quistrachia sp. X MSJ2014;9973589
9920122;Carex hostiana × oederi var. pulchella;Plantae;Carex hostiana x oederi var. pulchella;9973619
9973619;NA;Plantae;Carex hostiana × oederi var. pulchella;9973619
10314670;Carex hostiana × oederi var. pulchella;Plantae;Carex hostiana × viridula var. pulchella;9973619
10368364;Carex hostiana × oederi var. pulchella;Plantae;Carex hostiana x viridula var. pulchella;9973619
9974004;NA;Plantae;Crataegus monogyna x rhipidophylla;9974004
10314285;NA;Plantae;Crataegus monogyna x rhipidophylla subsp. rhipidophylla;9974004
10559418;NA;Plantae;Crataegus monogyna x rhipidophylla subsp. lindmanii;9974004
9974181;NA;Animalia;Anser erythropus x Branta leucopsis;9974181
10614264;Anser erythropus x Branta leucopsis;Animalia;Branta leucopsis x Anser erythropus;9974181
9974384;NA;Plantae;Polystichum aculeatum x braunii;9974384
9974459;NA;Plantae;Luzula congesta × multiflora subsp. multiflora;9974459
10069764;Luzula congesta × multiflora subsp. multiflora;Plantae;Luzula congesta x multiflora ssp. multiflora;9974459
10218098;Luzula congesta × multiflora subsp. multiflora;Plantae;Luzula congesta × multiflora ssp. multiflora;9974459
10614543;Luzula congesta × multiflora subsp. multiflora;Plantae;Luzula congesta x multiflora subsp. multiflora;9974459
9974872;NA;Plantae;Poa chaixii × remota;9974872
10313428;Poa chaixii × remota;Plantae;Poa chaixii x remota;9974872
9975218;NA;Plantae;Pilosella aurantiaca subsp. dimorpha × suecica;9975218
10069019;Pilosella aurantiaca subsp. dimorpha × suecica;Plantae;Pilosella aurantiaca ssp. dimorpha x suecica;9975218
10218845;Pilosella aurantiaca subsp. dimorpha × suecica;Plantae;Pilosella aurantiaca subsp. dimorpha x suecica;9975218
10615295;Pilosella aurantiaca subsp. dimorpha × suecica;Plantae;Pilosella aurantiaca ssp. dimorpha × suecica;9975218
