id;verbatim;type;parent;parent_taxonID;edited;source
urn:lsid:ipni.org:names:1003625-1;Ophrys × ettlingeriana P.Delforge;name;Ophrys argolica H.Fleischm. ex Vierh.;urn:lsid:ipni.org:names:647762-1;Ophrys ×ettlingeriana P.Delforge;ipni
urn:lsid:ipni.org:names:1003625-1;Ophrys × ettlingeriana P.Delforge;name;Ophrys attica (Boiss. & Orph.) Soó;urn:lsid:ipni.org:names:647772-1;Ophrys ×ettlingeriana P.Delforge;ipni
urn:lsid:ipni.org:names:1003626-1;Ophrys × mahilloniana P.Delforge;name;Ophrys ferrum-equinum Desf.;urn:lsid:ipni.org:names:647891-1;Ophrys ×mahilloniana P.Delforge;ipni
urn:lsid:ipni.org:names:1003626-1;Ophrys × mahilloniana P.Delforge;name;Ophrys aeoli P.Delforge;urn:lsid:ipni.org:names:1003615-1;Ophrys ×mahilloniana P.Delforge;ipni
urn:lsid:ipni.org:names:1003627-1;Ophrys × quintartiana P.Delforge;name;Ophrys ferrum-equinum Desf.;urn:lsid:ipni.org:names:647891-1;Ophrys ×quintartiana P.Delforge;ipni
urn:lsid:ipni.org:names:1003627-1;Ophrys × quintartiana P.Delforge;name;Ophrys ariadnae Paulus;urn:lsid:ipni.org:names:983201-1;Ophrys ×quintartiana P.Delforge;ipni
urn:lsid:ipni.org:names:1003628-1;Ophrys × saintenoy-simoniana P.Delforge;name;Ophrys thesei P.Delforge;urn:lsid:ipni.org:names:1003616-1;Ophrys ×saintenoy-simoniana P.Delforge;ipni
urn:lsid:ipni.org:names:1003628-1;Ophrys × saintenoy-simoniana P.Delforge;name;Ophrys ferrum-equinum Desf.;urn:lsid:ipni.org:names:647891-1;Ophrys ×saintenoy-simoniana P.Delforge;ipni
urn:lsid:ipni.org:names:1003629-1;Serapias × walravensiana P.Delforge;name;Serapias carica (H.Baumann & Künkele) P.Delforge;urn:lsid:ipni.org:names:983615-1;Serapias ×walravensiana P.Delforge;ipni
urn:lsid:ipni.org:names:1003629-1;Serapias × walravensiana P.Delforge;name;Serapias lingua Merl. ex Steud.;urn:lsid:ipni.org:names:657646-1;Serapias ×walravensiana P.Delforge;ipni
urn:lsid:ipni.org:names:1003630-1;Ophrys × pesseiae P.Delforge;name;Ophrys morisii (Martelli) Cif. & Giacom.;urn:lsid:ipni.org:names:648003-1;Ophrys ×pesseiae P.Delforge;ipni
urn:lsid:ipni.org:names:1003630-1;Ophrys × pesseiae P.Delforge;name;Ophrys panattensis;urn:lsid:ipni.org:names:51014951-1;Ophrys ×pesseiae P.Delforge;ipni
urn:lsid:ipni.org:names:1003631-1;Ophrys × spanui P.Delforge;name;Ophrys annae Devillers-Tersch. & Devillers;urn:lsid:ipni.org:names:979723-1;Ophrys ×spanui P.Delforge;ipni
urn:lsid:ipni.org:names:1003631-1;Ophrys × spanui P.Delforge;name;Ophrys tenthredinifera Ten.;urn:lsid:ipni.org:names:648147-1;Ophrys ×spanui P.Delforge;ipni
urn:lsid:ipni.org:names:1003632-1;Ophrys × daissiorum (H.Baumann et al.) P.Delforge;name;NA;NA;Ophrys ×daissiorum (H.Baumann et al.) P.Delforge;ipni
urn:lsid:ipni.org:names:1003647-1;Elymus × mossii (Lepage) Barkworth & D.R.Dewey;name;NA;NA;Elymus ×mossii (Lepage) Barkworth & D.R.Dewey;ipni
urn:lsid:ipni.org:names:1003648-1;Elymus × palmerensis (Lepage) Barkworth & D.R.Dewey;name;NA;NA;Elymus ×palmerensis (Lepage) Barkworth & D.R.Dewey;ipni
urn:lsid:ipni.org:names:1003649-1;Elymus × pinaloensis (Pyrah) Barkworth & D.R.Dewey;name;NA;NA;Elymus ×pinaloensis (Pyrah) Barkworth & D.R.Dewey;ipni
urn:lsid:ipni.org:names:1003654-1;× Elyleymus turneri (Lepage) Barkworth & D.R.Dewey;name;NA;NA;×Elyleymus turneri (Lepage) Barkworth & D.R.Dewey;ipni
urn:lsid:ipni.org:names:1003657-1;Elytesion × dakotense (Bowden) Barkworth & D.R.Dewey;name;NA;NA;Elytesion ×dakotense (Bowden) Barkworth & D.R.Dewey;ipni
urn:lsid:ipni.org:names:1003658-1;Elytesion × iowense (R.W.Pohl) Barkworth & D.R.Dewey;name;NA;NA;Elytesion ×iowense (R.W.Pohl) Barkworth & D.R.Dewey;ipni
urn:lsid:ipni.org:names:1003659-1;Elytesion × macounii (Vasey) Barkworth & D.R.Dewey;name;NA;NA;Elytesion ×macounii (Vasey) Barkworth & D.R.Dewey;ipni
urn:lsid:ipni.org:names:1003660-1;Elytesion × montanense (Scribn.) Barkworth & D.R.Dewey;name;NA;NA;Elytesion ×montanense (Scribn.) Barkworth & D.R.Dewey;ipni
urn:lsid:ipni.org:names:1003661-1;Elytesion × pilosilemma (W.W.Mitch. & H.J.Hodgs.) Barkworth & D.R.Dewey;name;NA;NA;Elytesion ×pilosilemma (W.W.Mitch. & H.J.Hodgs.) Barkworth & D.R.Dewey;ipni
urn:lsid:ipni.org:names:1003662-1;Elytesion × schaakianum (Bowden) Barkworth & D.R.Dewey;name;NA;NA;Elytesion ×schaakianum (Bowden) Barkworth & D.R.Dewey;ipni
urn:lsid:ipni.org:names:1003907-2;Huperzia × koolauensis (W.H.Wagner) Kartesz;name;NA;NA;Huperzia ×koolauensis (W.H.Wagner) Kartesz;ipni
urn:lsid:ipni.org:names:1004001-1;Rubus × paxii Focke;name;Rubus phoenicolasius Maxim.;urn:lsid:ipni.org:names:739137-1;Rubus ×paxii Focke;ipni
urn:lsid:ipni.org:names:1004001-1;Rubus × paxii Focke;name;Rubus idaeus Thunb.;urn:lsid:ipni.org:names:737530-1;Rubus ×paxii Focke;ipni
urn:lsid:ipni.org:names:1004006-1;Scirpus × osoreyamensis M.Kikuchi;name;Scirpus triangulatus Roxb.;urn:lsid:ipni.org:names:314429-1;Scirpus ×osoreyamensis M.Kikuchi;ipni
urn:lsid:ipni.org:names:1004006-1;Scirpus × osoreyamensis M.Kikuchi;name;Scirpus hondoensis Ohwi;urn:lsid:ipni.org:names:313696-1;Scirpus ×osoreyamensis M.Kikuchi;ipni
urn:lsid:ipni.org:names:1004007-1;Saussurea × iwateyamensis M.Kikuchi;name;Saussurea sagitta Franch.;urn:lsid:ipni.org:names:242615-1;Saussurea ×iwateyamensis M.Kikuchi;ipni
urn:lsid:ipni.org:names:1004007-1;Saussurea × iwateyamensis M.Kikuchi;name;Saussurea brachycephala Franch.;urn:lsid:ipni.org:names:242113-1;Saussurea ×iwateyamensis M.Kikuchi;ipni
urn:lsid:ipni.org:names:1004047-1;× Gymnigritella pyrenaica C.E.Hermos. & Sabando;name;Nigritella gabasiana Teppner & E.Klein;urn:lsid:ipni.org:names:972657-1;×Gymnigritella pyrenaica C.E.Hermos. & Sabando;ipni
urn:lsid:ipni.org:names:1004047-1;× Gymnigritella pyrenaica C.E.Hermos. & Sabando;name;Gymnadenia conopsea (L.) R.Br.;urn:lsid:ipni.org:names:636509-1;×Gymnigritella pyrenaica C.E.Hermos. & Sabando;ipni
urn:lsid:ipni.org:names:1004051-1;Cirsium × fontqueri Romo;name;Cirsium pyrenaicum DC. var. paniculatum (Vahl) Talavera & Valdés;urn:lsid:ipni.org:names:877072-1;Cirsium ×fontqueri Romo;ipni
urn:lsid:ipni.org:names:1004051-1;Cirsium × fontqueri Romo;name;Cirsium acaule (L.) F.H.Wigg. subsp. acaule;urn:lsid:ipni.org:names:51015421-1;Cirsium ×fontqueri Romo;ipni
urn:lsid:ipni.org:names:1004052-1;Genista × arizagae Elorza, Patino, Urrutia & J.Valencia;name;Genista micrantha Friv. ex Griseb.;urn:lsid:ipni.org:names:496172-1;Genista ×arizagae Elorza, Patino, Urrutia & J.Valencia;ipni
urn:lsid:ipni.org:names:1004052-1;Genista × arizagae Elorza, Patino, Urrutia & J.Valencia;name;Genista hispanica Garsault subsp. occidentalis;urn:lsid:ipni.org:names:51015423-1;Genista ×arizagae Elorza, Patino, Urrutia & J.Valencia;ipni
urn:lsid:ipni.org:names:1004053-1;Herniaria × urrutiae Pérez Dacosta & Uribe-Ech.;name;Herniaria scabrida Boiss. subsp. scabrida;urn:lsid:ipni.org:names:51015425-1;Herniaria ×urrutiae Pérez Dacosta & Uribe-Ech.;ipni
urn:lsid:ipni.org:names:1004053-1;Herniaria × urrutiae Pérez Dacosta & Uribe-Ech.;name;Herniaria cinerea DC.;urn:lsid:ipni.org:names:434783-1;Herniaria ×urrutiae Pérez Dacosta & Uribe-Ech.;ipni
urn:lsid:ipni.org:names:1004063-1;Triticum × duelongatum Poleva;name;Elytrigia elongata (P.Beauv.) Nevski;urn:lsid:ipni.org:names:400537-1;Triticum ×duelongatum Poleva;ipni
urn:lsid:ipni.org:names:1004063-1;Triticum × duelongatum Poleva;name;Triticum durum Desf.;urn:lsid:ipni.org:names:425669-1;Triticum ×duelongatum Poleva;ipni
urn:lsid:ipni.org:names:1004132-1;Chenopodium × dvorakianum Mosyakin;name;NA;NA;Chenopodium ×dvorakianum Mosyakin;ipni
urn:lsid:ipni.org:names:1004133-1;Chenopodium × morarii (Prodan) Mosyakin;name;NA;NA;Chenopodium ×morarii (Prodan) Mosyakin;ipni
urn:lsid:ipni.org:names:1004135-1;Corispermum × klokovii Mosyakin;name;Corispermum marschallii Steven;urn:lsid:ipni.org:names:165419-1;Corispermum ×klokovii Mosyakin;ipni
urn:lsid:ipni.org:names:1004135-1;Corispermum × klokovii Mosyakin;name;Corispermum nitidum Kit. ex Schult.;urn:lsid:ipni.org:names:165424-1;Corispermum ×klokovii Mosyakin;ipni
urn:lsid:ipni.org:names:1004136-1;Corispermum × modestii Mosyakin;name;Corispermum pallasii Steven;urn:lsid:ipni.org:names:165426-1;Corispermum ×modestii Mosyakin;ipni
urn:lsid:ipni.org:names:1004136-1;Corispermum × modestii Mosyakin;name;Corispermum marschallii Steven;urn:lsid:ipni.org:names:165419-1;Corispermum ×modestii Mosyakin;ipni
urn:lsid:ipni.org:names:1004137-1;Ophrys × ferliana Bartolo & Pulv.;name;Ophrys calliantha Bartolo & Pulv.;urn:lsid:ipni.org:names:999830-1;Ophrys ×ferliana Bartolo & Pulv.;ipni
urn:lsid:ipni.org:names:1004137-1;Ophrys × ferliana Bartolo & Pulv.;name;Ophrys oxyrrhynchos;urn:lsid:ipni.org:names:50899252-1;Ophrys ×ferliana Bartolo & Pulv.;ipni
urn:lsid:ipni.org:names:1004138-1;Ophrys × pantalicae Bartolo & Pulv.;name;Ophrys lacaitae Lojac.;urn:lsid:ipni.org:names:647962-1;Ophrys ×pantalicae Bartolo & Pulv.;ipni
urn:lsid:ipni.org:names:1004138-1;Ophrys × pantalicae Bartolo & Pulv.;name;Ophrys calliantha Bartolo & Pulv.;urn:lsid:ipni.org:names:999830-1;Ophrys ×pantalicae Bartolo & Pulv.;ipni
urn:lsid:ipni.org:names:1004139-1;Ophrys × arciensis Bartolo & Pulv.;name;Ophrys tenthredinifera Ten.;urn:lsid:ipni.org:names:648147-1;Ophrys ×arciensis Bartolo & Pulv.;ipni
urn:lsid:ipni.org:names:1004139-1;Ophrys × arciensis Bartolo & Pulv.;name;Ophrys oxyrrhynchos;urn:lsid:ipni.org:names:50899252-1;Ophrys ×arciensis Bartolo & Pulv.;ipni
urn:lsid:ipni.org:names:1004382-1;Cypripedium × wenqingiae Perner;name;Cypripedium farreri W.W.Sm.;urn:lsid:ipni.org:names:625736-1;Cypripedium ×wenqingiae Perner;ipni
urn:lsid:ipni.org:names:1004382-1;Cypripedium × wenqingiae Perner;name;Cypripedium tibeticum King ex Rolfe;urn:lsid:ipni.org:names:625992-1;Cypripedium ×wenqingiae Perner;ipni
urn:lsid:ipni.org:names:1004478-1;Dactylorhiza × juennensis Perko;name;Dactylorhiza maculata (L.) Soó subsp. fuchsii;urn:lsid:ipni.org:names:51015913-1;Dactylorhiza ×juennensis Perko;ipni
urn:lsid:ipni.org:names:1004478-1;Dactylorhiza × juennensis Perko;name;Dactylorhiza lapponica (Laest. ex Hartm.) Soó;urn:lsid:ipni.org:names:626636-1;Dactylorhiza ×juennensis Perko;ipni
urn:lsid:ipni.org:names:1004614-1;× Elyhordeum pilosilemma (W.W.Mitch. & H.J.Hodgs.) Barkworth;name;Hordeum jubatum DC.;urn:lsid:ipni.org:names:405268-1;×Elyhordeum pilosilemma (W.W.Mitch. & H.J.Hodgs.) Barkworth;ipni
urn:lsid:ipni.org:names:1004614-1;× Elyhordeum pilosilemma (W.W.Mitch. & H.J.Hodgs.) Barkworth;name;Elymus macrourus (Turcz.) Tzvelev;urn:lsid:ipni.org:names:400340-1;×Elyhordeum pilosilemma (W.W.Mitch. & H.J.Hodgs.) Barkworth;ipni
urn:lsid:ipni.org:names:1004616-1;Leydeum × dutillyanum (Lepage) Barkworth;name;Hordeum jubatum DC.;urn:lsid:ipni.org:names:405268-1;Leydeum ×dutillyanum (Lepage) Barkworth;ipni
urn:lsid:ipni.org:names:1004616-1;Leydeum × dutillyanum (Lepage) Barkworth;name;Leymus mollis (Trin.) Pilg.;urn:lsid:ipni.org:names:407335-1;Leydeum ×dutillyanum (Lepage) Barkworth;ipni
urn:lsid:ipni.org:names:1004708-1;Serapias × pulae Perko;name;Serapias lingua Merl. ex Steud.;urn:lsid:ipni.org:names:657646-1;Serapias ×pulae Perko;ipni
urn:lsid:ipni.org:names:1004708-1;Serapias × pulae Perko;name;Serapias istriaca Perko;urn:lsid:ipni.org:names:1004707-1;Serapias ×pulae Perko;ipni
urn:lsid:ipni.org:names:1004709-1;Dactylorhiza × kuuskiae E.Breiner & R.Breiner;name;Dactylorhiza baltica (Klinge) N.I.Orlova;urn:lsid:ipni.org:names:626579-1;Dactylorhiza ×kuuskiae E.Breiner & R.Breiner;ipni
urn:lsid:ipni.org:names:1004709-1;Dactylorhiza × kuuskiae E.Breiner & R.Breiner;name;Dactylorhiza ruthei;urn:lsid:ipni.org:names:50938333-1;Dactylorhiza ×kuuskiae E.Breiner & R.Breiner;ipni
urn:lsid:ipni.org:names:1004710-1;Dactylorhiza × reitaluae Hennecke, E.Breiner & R.Breiner;name;Dactylorhiza ruthei;urn:lsid:ipni.org:names:50938333-1;Dactylorhiza ×reitaluae Hennecke, E.Breiner & R.Breiner;ipni
urn:lsid:ipni.org:names:1004710-1;Dactylorhiza × reitaluae Hennecke, E.Breiner & R.Breiner;name;Dactylorhiza incarnata (L.) Soó;urn:lsid:ipni.org:names:626620-1;Dactylorhiza ×reitaluae Hennecke, E.Breiner & R.Breiner;ipni
urn:lsid:ipni.org:names:1004773-1;Aporocactus × moennighoffii (D.F.Fisch.) McMillan;name;Aporocactus flagelliformis Lem.;urn:lsid:ipni.org:names:128832-1;Aporocactus ×moennighoffii (D.F.Fisch.) McMillan;ipni
urn:lsid:ipni.org:names:1004773-1;Aporocactus × moennighoffii (D.F.Fisch.) McMillan;name;Aporocactus martianus Britton & Rose;urn:lsid:ipni.org:names:128837-1;Aporocactus ×moennighoffii (D.F.Fisch.) McMillan;ipni
urn:lsid:ipni.org:names:1005003-1;Primula × vallarsae F.Prosser & Scorteg.;name;Primula auricula Vill.;urn:lsid:ipni.org:names:701583-1;Primula ×vallarsae F.Prosser & Scorteg.;ipni
urn:lsid:ipni.org:names:1005003-1;Primula × vallarsae F.Prosser & Scorteg.;name;Primula recubariensis F.Prosser & Scorteg.;urn:lsid:ipni.org:names:1005002-1;Primula ×vallarsae F.Prosser & Scorteg.;ipni
urn:lsid:ipni.org:names:1005017-1;Poa × perinconspicua H.Scholz;name;NA;NA;Poa ×perinconspicua H.Scholz;ipni
urn:lsid:ipni.org:names:1005037-1;Elymus × lineariglumis Seberg & G.Petersen;name;NA;NA;Elymus ×lineariglumis Seberg & G.Petersen;ipni
urn:lsid:ipni.org:names:1005087-1;Pseudolysimachion × neglectum (Vahl) Trávn.;name;NA;NA;Pseudolysimachion ×neglectum (Vahl) Trávn.;ipni
urn:lsid:ipni.org:names:1005088-1;Pseudolysimachion × blockianum Trávn.;name;Pseudolysimachion spicatum Opiz subsp. spicatum;urn:lsid:ipni.org:names:51016636-1;Pseudolysimachion ×blockianum Trávn.;ipni
urn:lsid:ipni.org:names:1005088-1;Pseudolysimachion × blockianum Trávn.;name;Pseudolysimachion incanum (L.) Holub subsp. incanum;urn:lsid:ipni.org:names:51016635-1;Pseudolysimachion ×blockianum Trávn.;ipni
urn:lsid:ipni.org:names:1005847-1;Leucaena × mixtec C.E.Hughes & S.A.Harris;name;Leucaena esculenta Benth.;urn:lsid:ipni.org:names:502717-1;Leucaena ×mixtec C.E.Hughes & S.A.Harris;ipni
urn:lsid:ipni.org:names:1005847-1;Leucaena × mixtec C.E.Hughes & S.A.Harris;name;Leucaena leucocephala (Lam.) de Wit subsp. glabrata (Rose) Zárate;urn:lsid:ipni.org:names:953705-1;Leucaena ×mixtec C.E.Hughes & S.A.Harris;ipni
urn:lsid:ipni.org:names:1005994-1;Ilex attenuata f. buxtonica Bauers;name;NA;NA;Ilex attenuata f. buxtonica Bauers;ipni
urn:lsid:ipni.org:names:1006025-1;Saxifraga × karacardica Bürgel;name;Saxifraga karadzicensis (Degen & Košanin) Bürgel;urn:lsid:ipni.org:names:1006026-1;Saxifraga ×karacardica Bürgel;ipni
urn:lsid:ipni.org:names:1006025-1;Saxifraga × karacardica Bürgel;name;Saxifraga scardica Griseb.;urn:lsid:ipni.org:names:794491-1;Saxifraga ×karacardica Bürgel;ipni
urn:lsid:ipni.org:names:1006041-1;Avenochloa × praeusta (Rchb.) Gervais;name;NA;NA;Avenochloa ×praeusta (Rchb.) Gervais;ipni
urn:lsid:ipni.org:names:1006087-1;Pachypodium × rauhii Halda;name;Pachypodium brevicaule Baker;urn:lsid:ipni.org:names:80694-1;Pachypodium ×rauhii Halda;ipni
urn:lsid:ipni.org:names:1006087-1;Pachypodium × rauhii Halda;name;Pachypodium densiflorum Baker;urn:lsid:ipni.org:names:80697-1;Pachypodium ×rauhii Halda;ipni
urn:lsid:ipni.org:names:1006408-1;Annona × atemoya Mabb.;name;Annona squamosa;urn:lsid:ipni.org:names:51018090-1;Annona ×atemoya Mabb.;ipni
urn:lsid:ipni.org:names:1006408-1;Annona × atemoya Mabb.;name;Annona cherimola Miller;urn:lsid:ipni.org:names:927235-1;Annona ×atemoya Mabb.;ipni
urn:lsid:ipni.org:names:1006409-1;Erythrina × malottiorum Mabb. & Lorence;name;Erythrina fusca Lour.;urn:lsid:ipni.org:names:494431-1;Erythrina ×malottiorum Mabb. & Lorence;ipni
urn:lsid:ipni.org:names:1006409-1;Erythrina × malottiorum Mabb. & Lorence;name;Erythrina crista-galli L.;urn:lsid:ipni.org:names:494400-1;Erythrina ×malottiorum Mabb. & Lorence;ipni
urn:lsid:ipni.org:names:1006410-1;Erythrina × neillii Mabb. & Lorence;name;Erythrina herbacea L.;urn:lsid:ipni.org:names:494449-1;Erythrina ×neillii Mabb. & Lorence;ipni
urn:lsid:ipni.org:names:1006410-1;Erythrina × neillii Mabb. & Lorence;name;Erythrina humeana Spreng.;urn:lsid:ipni.org:names:494457-1;Erythrina ×neillii Mabb. & Lorence;ipni
urn:lsid:ipni.org:names:1006437-1;Thymus brachychaetus nothosubsp. sierranus J.Peñas, J.Cabello, Mota & Sánchez-Gómez;name;Thymus mastichina L. subsp. mastichina;urn:lsid:ipni.org:names:50899923-1;Thymus brachychaetus nothosubsp. sierranus J.Peñas, J.Cabello, Mota & Sánchez-Gómez;ipni
urn:lsid:ipni.org:names:1006437-1;Thymus brachychaetus nothosubsp. sierranus J.Peñas, J.Cabello, Mota & Sánchez-Gómez;name;Thymus zygis Brot. subsp. gracilis (Boiss.) R.Morales;urn:lsid:ipni.org:names:923933-1;Thymus brachychaetus nothosubsp. sierranus J.Peñas, J.Cabello, Mota & Sánchez-Gómez;ipni
urn:lsid:ipni.org:names:1006582-1;Orchis × richardiorum Soca;name;Orchis ichnusae (Corrias) Devillers-Tersch. & Devillers;urn:lsid:ipni.org:names:973572-1;Orchis ×richardiorum Soca;ipni
urn:lsid:ipni.org:names:1006582-1;Orchis × richardiorum Soca;name;Orchis papilionacea L. var. grandiflora;urn:lsid:ipni.org:names:50955402-1;Orchis ×richardiorum Soca;ipni
urn:lsid:ipni.org:names:1006601-1;Sigmatostalix × luerorum Dodson;name;Sigmatostalix picta Rchb.f.;urn:lsid:ipni.org:names:657813-1;Sigmatostalix ×luerorum Dodson;ipni
urn:lsid:ipni.org:names:1006601-1;Sigmatostalix × luerorum Dodson;name;Sigmatostalix morganii Dodson;urn:lsid:ipni.org:names:896751-1;Sigmatostalix ×luerorum Dodson;ipni
urn:lsid:ipni.org:names:1006743-1;× Schombocattleya felix L.C.Menezes;name;Cattleya walkeriana Gardner;urn:lsid:ipni.org:names:622278-1;×Schombocattleya felix L.C.Menezes;ipni
urn:lsid:ipni.org:names:1006743-1;× Schombocattleya felix L.C.Menezes;name;Schomburgkia crispa Lindl.;urn:lsid:ipni.org:names:657436-1;×Schombocattleya felix L.C.Menezes;ipni
urn:lsid:ipni.org:names:1006847-1;Paeonia × franchetii Halda;name;Paeonia lutea;urn:lsid:ipni.org:names:51006245-1;Paeonia ×franchetii Halda;ipni
urn:lsid:ipni.org:names:1006847-1;Paeonia × franchetii Halda;name;Paeonia potaninii;urn:lsid:ipni.org:names:51018570-1;Paeonia ×franchetii Halda;ipni
urn:lsid:ipni.org:names:1006848-1;Paeonia × handel-mazzettii Halda;name;Paeonia lutea;urn:lsid:ipni.org:names:51006245-1;Paeonia ×handel-mazzettii Halda;ipni
urn:lsid:ipni.org:names:1006848-1;Paeonia × handel-mazzettii Halda;name;Paeonia delavayi;urn:lsid:ipni.org:names:51018572-1;Paeonia ×handel-mazzettii Halda;ipni
urn:lsid:ipni.org:names:1006927-1;Daphne × medfordensis Halda;name;Daphne arbuscula Čelak.;urn:lsid:ipni.org:names:831145-1;Daphne ×medfordensis Halda;ipni
urn:lsid:ipni.org:names:1006927-1;Daphne × medfordensis Halda;name;Daphne sericea Vahl;urn:lsid:ipni.org:names:831357-1;Daphne ×medfordensis Halda;ipni
urn:lsid:ipni.org:names:1006928-1;Daphne × kazbali Halda;name;Daphne sericea Vahl;urn:lsid:ipni.org:names:831357-1;Daphne ×kazbali Halda;ipni
urn:lsid:ipni.org:names:1006928-1;Daphne × kazbali Halda;name;Daphne petraea Leybold;urn:lsid:ipni.org:names:831330-1;Daphne ×kazbali Halda;ipni
urn:lsid:ipni.org:names:1006929-1;Daphne × juraseki Halda;name;Daphne circassica Woronow ex Pobed.;urn:lsid:ipni.org:names:831189-1;Daphne ×juraseki Halda;ipni
urn:lsid:ipni.org:names:1006929-1;Daphne × juraseki Halda;name;Daphne glomerata Lam.;urn:lsid:ipni.org:names:831230-1;Daphne ×juraseki Halda;ipni
urn:lsid:ipni.org:names:1006963-1;Gymnocalycium × pazoutianum Halda;name;Gymnocalycium denudatum (Link & Otto) Pfeiff.;urn:lsid:ipni.org:names:133326-1;Gymnocalycium ×pazoutianum Halda;ipni
urn:lsid:ipni.org:names:1006963-1;Gymnocalycium × pazoutianum Halda;name;Gymnocalycium baldianum Speg.;urn:lsid:ipni.org:names:133298-1;Gymnocalycium ×pazoutianum Halda;ipni
urn:lsid:ipni.org:names:1006990-1;Taraxacum × mesohalobium Kirschner & Štěpánek;name;Taraxacum bessarabicum Hand.-Mazz.;urn:lsid:ipni.org:names:252873-1;Taraxacum ×mesohalobium Kirschner & Štěpánek;ipni
urn:lsid:ipni.org:names:1006990-1;Taraxacum × mesohalobium Kirschner & Štěpánek;name;Taraxacum salsum Kirschner & Štěpánek;urn:lsid:ipni.org:names:1006987-1;Taraxacum ×mesohalobium Kirschner & Štěpánek;ipni
urn:lsid:ipni.org:names:1007063-1;Pleione × christianii Perner;name;Pleione forrestii Schltr.;urn:lsid:ipni.org:names:652159-1;Pleione ×christianii Perner;ipni
urn:lsid:ipni.org:names:1007063-1;Pleione × christianii Perner;name;Pleione yunnanensis Rolfe;urn:lsid:ipni.org:names:652235-1;Pleione ×christianii Perner;ipni
urn:lsid:ipni.org:names:1007096-1;Crocus × paulineae Pasche & Kernd.;name;Crocus ancyrensis Maw;urn:lsid:ipni.org:names:436451-1;Crocus ×paulineae Pasche & Kernd.;ipni
urn:lsid:ipni.org:names:1007096-1;Crocus × paulineae Pasche & Kernd.;name;Crocus abantensis T.Baytop & B.Mathew;urn:lsid:ipni.org:names:436440-1;Crocus ×paulineae Pasche & Kernd.;ipni
urn:lsid:ipni.org:names:1007119-1;Ophrys × carnazzae Galesi;name;Ophrys incubacea Bianca ex Tod.;urn:lsid:ipni.org:names:647940-1;Ophrys ×carnazzae Galesi;ipni
urn:lsid:ipni.org:names:1007119-1;Ophrys × carnazzae Galesi;name;Ophrys calliantha Bartolo & Pulv.;urn:lsid:ipni.org:names:999830-1;Ophrys ×carnazzae Galesi;ipni
urn:lsid:ipni.org:names:1007120-1;Ophrys × frascae Galesi;name;Ophrys sphegodes Mill. subsp. sphegodes;urn:lsid:ipni.org:names:50894811-1;Ophrys ×frascae Galesi;ipni
urn:lsid:ipni.org:names:1007120-1;Ophrys × frascae Galesi;name;Ophrys lunulata Parl.;urn:lsid:ipni.org:names:647975-1;Ophrys ×frascae Galesi;ipni
urn:lsid:ipni.org:names:1007121-1;Ophrys × martorinae Galesi;name;Ophrys discors Bianca;urn:lsid:ipni.org:names:647871-1;Ophrys ×martorinae Galesi;ipni
urn:lsid:ipni.org:names:1007121-1;Ophrys × martorinae Galesi;name;Ophrys incubacea Bianca ex Tod.;urn:lsid:ipni.org:names:647940-1;Ophrys ×martorinae Galesi;ipni
urn:lsid:ipni.org:names:1007125-1;Serapias ambigua nothosubsp. panormosana B.Baumann & H.Baumann;name;Serapias cordigera L. subsp. cretica B.Baumann & H.Baumann;urn:lsid:ipni.org:names:1007124-1;Serapias ambigua nothosubsp. panormosana B.Baumann & H.Baumann;ipni
