taxonID;Taxon;taxonName;taxonNameEdited;taxonNameEditedShort;taxonNameAuthors;taxonRank;isHybrid;acceptedTaxonName;acceptedHigherTaxonName;countRaw;countFiltered;taxonNameForGSL;keep;remark
pladias:1792;Alchemilla propinqua;Alchemilla propinqua H. Lindb. ex Aleksandrov et Nekr.;Alchemilla propinqua H.Lindb. ex Aleksandrov & Nekr.;Alchemilla propinqua;H.Lindb. ex Aleksandrov & Nekr.;species;NA;Alchemilla propinqua H.Lindb. ex Juz.;Alchemilla vulgaris agg.;53;41;Alchemilla propinqua;1;NA
pladias:1824;Alchemilla reniformis;Alchemilla reniformis Buser;Alchemilla reniformis Buser;Alchemilla reniformis;Buser;species;NA;Alchemilla reniformis Buser;Alchemilla vulgaris agg.;15;12;Alchemilla reniformis;1;NA
pladias:2109;Alchemilla obtusa;Alchemilla obtusa Buser;Alchemilla obtusa Buser;Alchemilla obtusa;Buser;species;NA;Alchemilla obtusa Buser;Alchemilla vulgaris agg.;25;24;Alchemilla obtusa;1;NA
pladias:2110;Alchemilla obtusa subsp. trapezialis;Alchemilla obtusa subsp. trapezialis Plocek;Alchemilla obtusa subsp. trapezialis Plocek;Alchemilla obtusa subsp. trapezialis;Plocek;subsp;NA;Alchemilla obtusa subsp. trapezialis Plocek;Alchemilla vulgaris agg.;1;1;Alchemilla obtusa subsp. trapezialis;1;NA
pladias:2335;Alchemilla effusa;Alchemilla effusa Buser;Alchemilla effusa Buser;Alchemilla effusa;Buser;species;NA;Alchemilla effusa Buser;Alchemilla vulgaris agg.;3;1;Alchemilla effusa;1;NA
pladias:3121;Alchemilla subglobosa;Alchemilla subglobosa C. G. Westerl.;Alchemilla subglobosa C.G.Westerl.;Alchemilla subglobosa;C.G.Westerl.;species;NA;Alchemilla subglobosa C.G.Westerl.;Alchemilla vulgaris agg.;25;24;Alchemilla subglobosa;1;NA
pladias:348;Alchemilla monticola;Alchemilla monticola Opiz;Alchemilla monticola Opiz;Alchemilla monticola;Opiz;species;NA;Alchemilla monticola Opiz;Alchemilla vulgaris agg.;504;461;Alchemilla monticola;1;NA
pladias:349;Alchemilla xanthochlora;Alchemilla xanthochlora Rothm.;Alchemilla xanthochlora Rothm.;Alchemilla xanthochlora;Rothm.;species;NA;Alchemilla xanthochlora Rothm.;Alchemilla vulgaris agg.;287;263;Alchemilla xanthochlora;1;NA
pladias:3549;Alchemilla gruneica;Alchemilla gruneica Plocek;Alchemilla gruneica Plocek;Alchemilla gruneica;Plocek;species;NA;Alchemilla gruneica Plocek;Alchemilla vulgaris agg.;9;9;Alchemilla gruneica;1;NA
pladias:3761;Alchemilla obtusa subsp. obtusa;Alchemilla obtusa subsp. obtusa;Alchemilla obtusa subsp. obtusa;Alchemilla obtusa subsp. obtusa;NA;subsp;NA;Alchemilla obtusa subsp. obtusa;Alchemilla vulgaris agg.;3;3;Alchemilla obtusa subsp. obtusa;1;NA
pladias:4028;Alchemilla filicaulis var. filicaulis;Alchemilla filicaulis var. filicaulis;Alchemilla filicaulis var. filicaulis;Alchemilla filicaulis var. filicaulis;NA;var;NA;Alchemilla filicaulis Buser;Alchemilla vulgaris agg.;2;2;Alchemilla filicaulis var. filicaulis;1;NA
pladias:4475;Alchemilla suavis;Alchemilla suavis Plocek;Alchemilla suavis Plocek;Alchemilla suavis;Plocek;species;NA;Alchemilla suavis Plocek;Alchemilla vulgaris agg.;5;2;Alchemilla suavis;1;NA
pladias:4528;Alchemilla glabricaulis;Alchemilla glabricaulis H. Lindb.;Alchemilla glabricaulis H.Lindb.;Alchemilla glabricaulis;H.Lindb.;species;NA;Alchemilla glabricaulis H.Lindb.;Alchemilla vulgaris agg.;2;2;Alchemilla glabricaulis;1;NA
pladias:742;Alchemilla subcrenata;Alchemilla subcrenata Buser;Alchemilla subcrenata Buser;Alchemilla subcrenata;Buser;species;NA;Alchemilla subcrenata Buser;Alchemilla vulgaris agg.;262;234;Alchemilla subcrenata;1;NA
pladias:879;Alchemilla vulgaris;Alchemilla vulgaris L.;Alchemilla vulgaris L.;Alchemilla vulgaris;L.;species;NA;Alchemilla vulgaris L.;Alchemilla vulgaris agg.;404;367;Alchemilla vulgaris;1;NA
pladias:912;Alchemilla filicaulis;Alchemilla filicaulis Buser;Alchemilla filicaulis Buser;Alchemilla filicaulis;Buser;species;NA;Alchemilla filicaulis Buser;Alchemilla vulgaris agg.;17;13;Alchemilla filicaulis;1;NA
pladias:913;Alchemilla glabra;Alchemilla glabra Neygenf.;Alchemilla glabra Neygenf.;Alchemilla glabra;Neygenf.;species;NA;Alchemilla glabra Neygenf.;Alchemilla vulgaris agg.;228;200;Alchemilla glabra;1;NA
pladias:2682;Aldrovanda vesiculosa;Aldrovanda vesiculosa L.;Aldrovanda vesiculosa L.;Aldrovanda vesiculosa;L.;species;NA;Aldrovanda vesiculosa L.;Aldrovanda vesiculosa L.;11;8;Aldrovanda vesiculosa;0;aquatic|extinct/missing
pladias:1373;Alisma gramineum;Alisma gramineum Lej.;Alisma gramineum Lej.;Alisma gramineum;Lej.;species;NA;Alisma gramineum Lej.;Alisma gramineum Lej.;94;87;Alisma gramineum;0;aquatic
pladias:1374;Alisma lanceolatum;Alisma lanceolatum With.;Alisma lanceolatum With.;Alisma lanceolatum;With.;species;NA;Alisma lanceolatum With.;Alisma lanceolatum With.;167;155;Alisma lanceolatum;0;aquatic
pladias:13;Alisma plantago-aquatica;Alisma plantago-aquatica L.;Alisma plantago-aquatica L.;Alisma plantago-aquatica;L.;species;NA;Alisma plantago-aquatica L.;Alisma plantago-aquatica L.;612;558;Alisma plantago-aquatica s. str.;0;aquatic
pladias:1672;Physalis alkekengi;Physalis alkekengi L.;Physalis alkekengi L.;Physalis alkekengi;L.;species;NA;Alkekengi officinarum Moench;Alkekengi officinarum Moench;157;149;Physalis alkekengi;1;NA
pladias:2720;Physalis alkekengi var. franchetii;Physalis alkekengi var. franchetii (Mast.) Makino;Physalis alkekengi var. franchetii (Mast.) Makino;Physalis alkekengi var. franchetii;(Mast.) Makino;var;NA;Alkekengi officinarum var. franchetii (Masters);Alkekengi officinarum var. franchetii (Masters);6;4;Physalis alkekengi var. franchetii;1;NA
pladias:350;Alliaria petiolata;Alliaria petiolata (M. Bieb.) Cavara et Grande;Alliaria petiolata (M.Bieb.) Cavara & Grande;Alliaria petiolata;(M.Bieb.) Cavara & Grande;species;NA;Alliaria petiolata (M.Bieb.) Cavara & Grande;Alliaria petiolata (M.Bieb.) Cavara & Grande;588;531;Alliaria petiolata;1;NA
pladias:2683;Allium angulosum;Allium angulosum L.;Allium angulosum L.;Allium angulosum;L.;species;NA;Allium angulosum L.;Allium angulosum L.;87;76;Allium angulosum;1;NA
pladias:4500;Allium atropurpureum;Allium atropurpureum Waldst. et Kit.;Allium atropurpureum Waldst. & Kit.;Allium atropurpureum;Waldst. & Kit.;species;NA;Allium atropurpureum Waldst. & Kit.;Allium atropurpureum Waldst. & Kit.;1;1;Allium atropurpureum;1;NA
pladias:3266;Allium carinatum;Allium carinatum L.;Allium carinatum L.;Allium carinatum;L.;species;NA;Allium carinatum L.;Allium carinatum L.;27;20;Allium carinatum;1;NA
pladias:2337;Allium cepa;Allium cepa L.;Allium cepa L.;Allium cepa;L.;species;NA;Allium cepa L.;Allium cepa L.;28;22;Allium cepa;1;NA
pladias:3505;Allium cristophii;Allium cristophii Trautv.;Allium cristophii Trautv.;Allium cristophii;Trautv.;species;NA;Allium cristophii Trautv.;Allium cristophii Trautv.;5;5;Allium cristophii;1;NA
pladias:3970;Allium fistulosum;Allium fistulosum L.;Allium fistulosum L.;Allium fistulosum;L.;species;NA;Allium fistulosum L.;Allium fistulosum L.;1;1;Allium fistulosum;1;NA
pladias:3238;Allium flavum;Allium flavum L.;Allium flavum L.;Allium flavum;L.;species;NA;Allium flavum L.;Allium flavum L.;41;36;Allium flavum;1;NA
pladias:4055;Allium hollandicum;Allium hollandicum R. M. Fritsch;Allium hollandicum R.M.Fritsch;Allium hollandicum;R.M.Fritsch;species;NA;Allium hollandicum R.M.Fritsch;Allium hollandicum R.M.Fritsch;1;1;Allium hollandicum;0;cultivated
pladias:1825;Allium senescens subsp. montanum;Allium senescens subsp. montanum (Pohl) Holub;Allium senescens subsp. montanum (Pohl) Holub;Allium senescens subsp. montanum;(Pohl) Holub;subsp;NA;Allium lusitanicum Lam.;Allium lusitanicum Lam.;140;131;Allium senescens subsp. montanum;1;NA
pladias:2563;Allium senescens;Allium senescens L.;Allium senescens L.;Allium senescens;L.;species;NA;Allium lusitanicum Lam.;Allium lusitanicum Lam.;74;69;Allium senescens;1;subsp. montanum is A. lusitanicum
pladias:3191;Allium moly;Allium moly L.;Allium moly L.;Allium moly;L.;species;NA;Allium moly L.;Allium moly L.;2;2;Allium moly;1;NA
pladias:4555;Allium nutans;Allium nutans L.;Allium nutans L.;Allium nutans;L.;species;NA;Allium nutans L.;Allium nutans L.;1;1;Allium nutans;0;cultivated
pladias:915;Allium oleraceum;Allium oleraceum L.;Allium oleraceum L.;Allium oleraceum;L.;species;NA;Allium oleraceum L.;Allium oleraceum L.;524;485;Allium oleraceum;1;NA
pladias:1931;Allium paradoxum;Allium paradoxum (M. Bieb.) G. Don;Allium paradoxum (M.Bieb.) G.Don;Allium paradoxum;(M.Bieb.) G.Don;species;NA;Allium paradoxum G.Don;Allium paradoxum G.Don;37;37;Allium paradoxum;1;NA
pladias:4534;Allium paradoxum var. normale;Allium paradoxum var. normale Stearn;Allium paradoxum var. normale Stearn;Allium paradoxum var. normale;Stearn;var;NA;Allium paradoxum G.Don;Allium paradoxum G.Don;1;1;Allium paradoxum var. normale;0;cultivated
pladias:4680;Allium paradoxum var. paradoxum;Allium paradoxum var. paradoxum;Allium paradoxum var. paradoxum;Allium paradoxum var. paradoxum;NA;var;NA;Allium paradoxum var. paradoxum;Allium paradoxum G.Don;1;1;Allium paradoxum var. paradoxum;1;NA
pladias:4626;Allium roseum;Allium roseum L.;Allium roseum L.;Allium roseum;L.;species;NA;Allium roseum L.;Allium roseum L.;1;NA;Allium roseum;0;outside final grid
pladias:2562;Allium rotundum;Allium rotundum L.;Allium rotundum L.;Allium rotundum;L.;species;NA;Allium rotundum L.;Allium rotundum L.;80;74;Allium rotundum;1;NA
pladias:4424;Allium rotundum subsp. rotundum;Allium rotundum subsp. rotundum;Allium rotundum subsp. rotundum;Allium rotundum subsp. rotundum;NA;subsp;NA;Allium rotundum L.;Allium rotundum L.;1;1;Allium rotundum subsp. rotundum;1;NA
pladias:2494;Allium sativum;Allium sativum L.;Allium sativum L.;Allium sativum;L.;species;NA;Allium sativum L.;Allium sativum L.;40;33;Allium sativum;1;NA
pladias:1932;Allium schoenoprasum subsp. schoenoprasum;Allium schoenoprasum subsp. schoenoprasum;Allium schoenoprasum subsp. schoenoprasum;Allium schoenoprasum subsp. schoenoprasum;NA;subsp;NA;Allium schoenoprasum L.;Allium schoenoprasum L.;20;18;Allium schoenoprasum subsp. schoenoprasum;1;NA
pladias:743;Allium schoenoprasum;Allium schoenoprasum L.;Allium schoenoprasum L.;Allium schoenoprasum;L.;species;NA;Allium schoenoprasum L.;Allium schoenoprasum L.;94;86;Allium schoenoprasum;1;NA
pladias:1375;Allium scorodoprasum;Allium scorodoprasum L.;Allium scorodoprasum L.;Allium scorodoprasum;L.;species;NA;Allium scorodoprasum L.;Allium scorodoprasum L.;230;210;Allium scorodoprasum;1;NA
pladias:2959;Allium sphaerocephalon;Allium sphaerocephalon L.;Allium sphaerocephalon L.;Allium sphaerocephalon;L.;species;NA;Allium sphaerocephalon L.;Allium sphaerocephalon L.;35;30;Allium sphaerocephalon;1;NA
pladias:3713;Allium stipitatum;Allium stipitatum Regel;Allium stipitatum Regel;Allium stipitatum;Regel;species;NA;Allium stipitatum Regel;Allium stipitatum Regel;2;2;Allium stipitatum;1;NA
pladias:2748;Allium strictum;Allium strictum Schrad.;Allium strictum Schrad.;Allium strictum;Schrad.;species;NA;Allium strictum Schrad.;Allium strictum Schrad.;16;16;Allium strictum;1;NA
pladias:3381;Allium ursinum subsp. ucrainicum;Allium ursinum subsp. ucrainicum Kleopow et Oxner;Allium ursinum subsp. ucrainicum Kleopow & Oxner;Allium ursinum subsp. ucrainicum;Kleopow & Oxner;subsp;NA;Allium ursinum L.;Allium ursinum L.;63;55;Allium ursinum subsp. ucrainicum;1;NA
pladias:916;Allium ursinum;Allium ursinum L.;Allium ursinum L.;Allium ursinum;L.;species;NA;Allium ursinum L.;Allium ursinum L.;272;241;Allium ursinum;1;NA
pladias:917;Allium ursinum subsp. ursinum;Allium ursinum subsp. ursinum;Allium ursinum subsp. ursinum;Allium ursinum subsp. ursinum;NA;subsp;NA;Allium ursinum L.;Allium ursinum L.;177;160;Allium ursinum subsp. ursinum;1;NA
pladias:2280;Allium victorialis;Allium victorialis L.;Allium victorialis L.;Allium victorialis;L.;species;NA;Allium victorialis L.;Allium victorialis L.;16;12;Allium victorialis;1;NA
pladias:918;Allium vineale;Allium vineale L.;Allium vineale L.;Allium vineale;L.;species;NA;Allium vineale L.;Allium vineale L.;468;440;Allium vineale s. l.;1;NA
pladias:3629;Allium zebdanense;Allium zebdanense Boiss. et Noë;Allium zebdanense Boiss. & Noë;Allium zebdanense;Boiss. & Noë;species;NA;Allium zebdanense Boiss. & No;Allium zebdanense Boiss. & No;2;2;Allium zebdanense;1;NA
pladias:1142;Alnus alnobetula;Alnus alnobetula (Ehrh.) K. Koch;Alnus alnobetula (Ehrh.) K.Koch;Alnus alnobetula;(Ehrh.) K.Koch;species;NA;Alnus alnobetula (Ehrh.) K.Koch;Alnus alnobetula (Ehrh.) K.Koch;100;85;Alnus alnobetula;1;NA
pladias:14;Alnus glutinosa;Alnus glutinosa (L.) Gaertn.;Alnus glutinosa (L.) Gaertn.;Alnus glutinosa;(L.) Gaertn.;species;NA;Alnus glutinosa (L.) Gaertn.;Alnus glutinosa (L.) Gaertn.;660;584;Alnus glutinosa;1;NA
pladias:351;Alnus incana;Alnus incana (L.) Moench;Alnus incana (L.) Moench;Alnus incana;(L.) Moench;species;NA;Alnus incana (L.) Moench;Alnus incana (L.) Moench;610;542;Alnus incana;1;NA
pladias:15;Alnus rugosa;Alnus rugosa (Du Roi) Spreng.;Alnus rugosa (Du Roi) Spreng.;Alnus rugosa;(Du Roi) Spreng.;species;NA;Alnus incana subsp. rugosa (Du Roi) R.T.Clausen;Alnus incana subsp. rugosa (Du Roi) R.T.Clausen;2;2;Alnus rugosa;1;NA
pladias:919;Alnus ×pubescens;Alnus ×pubescens Tausch;Alnus pubescens Tausch;Alnus pubescens;Tausch;species;TRUE;Alnus pubescens Tausch;Alnus pubescens Tausch;28;26;Alnus ×pubescens;1;NA
pladias:16;Alopecurus aequalis;Alopecurus aequalis Sobol.;Alopecurus aequalis Sobol.;Alopecurus aequalis;Sobol.;species;NA;Alopecurus aequalis Sobol.;Alopecurus aequalis Sobol.;618;557;Alopecurus aequalis;1;NA
pladias:4318;Alopecurus ×brachystylus;Alopecurus ×brachystylus Peterm.;Alopecurus brachystylus Peterm.;Alopecurus brachystylus;Peterm.;species;TRUE;Alopecurus brachystylus Peterm.;Alopecurus brachystylus Peterm.;1;1;Alopecurus ×brachystylus;1;NA
pladias:352;Alopecurus geniculatus;Alopecurus geniculatus L.;Alopecurus geniculatus L.;Alopecurus geniculatus;L.;species;NA;Alopecurus geniculatus L.;Alopecurus geniculatus L.;454;426;Alopecurus geniculatus;1;NA
pladias:809;Alopecurus myosuroides;Alopecurus myosuroides Huds.;Alopecurus myosuroides Huds.;Alopecurus myosuroides;Huds.;species;NA;Alopecurus myosuroides Huds.;Alopecurus myosuroides Huds.;85;82;Alopecurus myosuroides;1;NA
pladias:17;Alopecurus pratensis;Alopecurus pratensis L.;Alopecurus pratensis L.;Alopecurus pratensis;L.;species;NA;Alopecurus pratensis L.;Alopecurus pratensis L.;657;588;Alopecurus pratensis;1;NA
pladias:2200;Althaea officinalis;Althaea officinalis L.;Althaea officinalis L.;Althaea officinalis;L.;species;NA;Althaea officinalis L.;Althaea officinalis L.;72;63;Althaea officinalis;1;NA
pladias:4338;Althaea taurinensis;Althaea taurinensis DC.;Althaea taurinensis DC.;Althaea taurinensis;DC.;species;NA;Althaea officinalis L.;Althaea officinalis L.;1;1;Althaea taurinensis;1;NA
pladias:353;Alyssum alyssoides;Alyssum alyssoides (L.) L.;Alyssum alyssoides (L.) L.;Alyssum alyssoides;(L.) L.;species;NA;Alyssum alyssoides (L.) L.;Alyssum alyssoides (L.) L.;310;292;Alyssum alyssoides;1;NA
pladias:1933;Alyssum montanum;Alyssum montanum L.;Alyssum montanum L.;Alyssum montanum;L.;species;NA;Alyssum montanum L.;Alyssum montanum L.;83;79;Alyssum montanum;1;NA
pladias:2960;Alyssum montanum subsp. gmelinii;Alyssum montanum subsp. gmelinii (Jord. et Fourr.) Thell.;Alyssum montanum subsp. gmelinii (Jord. & Fourr.) Thell.;Alyssum montanum subsp. gmelinii;(Jord. & Fourr.) Thell.;subsp;NA;Alyssum montanum subsp. gmelinii (Jord. & Fourr.) Hegi & E.Schmid;Alyssum montanum L.;4;3;Alyssum montanum subsp. gmelinii;1;NA
pladias:2913;Alyssum murale;Alyssum murale Waldst. et Kit.;Alyssum murale Waldst. & Kit.;Alyssum murale;Waldst. & Kit.;species;NA;Alyssum murale Waldst. & Kit.;Alyssum murale Waldst. & Kit.;8;8;Alyssum murale;1;NA
pladias:3474;Amaranthus ×ozanonii;Amaranthus ×ozanonii Thell.;Amaranthus ozanonii Thell.;Amaranthus ozanonii;Thell.;species;TRUE;Amaranthus adulterinus Thell.;Amaranthus adulterinus Thell.;2;2;Amaranthus hybridus ×retroflexus;1;NA
pladias:354;Amaranthus albus;Amaranthus albus L.;Amaranthus albus L.;Amaranthus albus;L.;species;NA;Amaranthus albus L.;Amaranthus albus L.;156;142;Amaranthus albus;1;NA
pladias:3382;Amaranthus blitoides;Amaranthus blitoides S. Watson;Amaranthus blitoides S.Watson;Amaranthus blitoides;S.Watson;species;NA;Amaranthus blitoides S.Watson;Amaranthus blitoides S.Watson;28;27;Amaranthus blitoides;1;NA
pladias:1376;Amaranthus blitum;Amaranthus blitum L.;Amaranthus blitum L.;Amaranthus blitum;L.;species;NA;Amaranthus blitum L.;Amaranthus blitum L.;134;123;Amaranthus powellii ×retroflexus;1;NA
pladias:1377;Amaranthus blitum subsp. blitum;Amaranthus blitum subsp. blitum;Amaranthus blitum subsp. blitum;Amaranthus blitum subsp. blitum;NA;subsp;NA;Amaranthus blitum L.;Amaranthus blitum L.;12;11;Amaranthus blitum subsp. blitum;1;NA
pladias:4683;Amaranthus emarginatus;Amaranthus emarginatus Moq. ex Uline & W. L. Bray;Amaranthus emarginatus Moq. ex Uline & W.L.Bray;Amaranthus emarginatus;Moq. ex Uline & W.L.Bray;species;NA;Amaranthus blitum subsp. emarginatus (Salzm. ex Uline & Bray) Carretero & al.;Amaranthus blitum subsp. emarginatus (Salzm. ex Uline & Bray) Carretero & al.;6;5;Amaranthus emarginatus;1;NA
pladias:3172;Amaranthus caudatus;Amaranthus caudatus L.;Amaranthus caudatus L.;Amaranthus caudatus;L.;species;NA;Amaranthus caudatus L.;Amaranthus caudatus L.;26;26;Amaranthus caudatus;1;NA
pladias:4523;Amaranthus caudatus subsp. saueri;Amaranthus caudatus subsp. saueri V. Jehlík;Amaranthus caudatus subsp. saueri V.Jehlík;Amaranthus caudatus subsp. saueri;V.Jehlík;subsp;NA;Amaranthus caudatus L.;Amaranthus caudatus L.;2;1;Amaranthus caudatus subsp. saueri;1;NA
pladias:3630;Amaranthus crispus;Amaranthus crispus (Lesp. et Thévenau) N. Terracc.;Amaranthus crispus (Lesp. & Thévenau) N.Terracc.;Amaranthus crispus;(Lesp. & Thévenau) N.Terracc.;species;NA;Amaranthus crispus (Lesp. & Thév.) A.Braun ex J.M.Coult. & S.Watson;Amaranthus crispus (Lesp. & Thév.) A.Braun ex J.M.Coult. & S.Watson;4;4;Amaranthus crispus;1;NA
pladias:3250;Amaranthus cruentus;Amaranthus cruentus L.;Amaranthus cruentus L.;Amaranthus cruentus;L.;species;NA;Amaranthus cruentus L.;Amaranthus cruentus L.;20;16;Amaranthus cruentus s. str.;1;NA
pladias:4277;Amaranthus deflexus;Amaranthus deflexus L.;Amaranthus deflexus L.;Amaranthus deflexus;L.;species;NA;Amaranthus deflexus L.;Amaranthus deflexus L.;6;6;Amaranthus deflexus;1;NA
pladias:2889;Amaranthus graecizans;Amaranthus graecizans L.;Amaranthus graecizans L.;Amaranthus graecizans;L.;species;NA;Amaranthus graecizans L.;Amaranthus graecizans L.;7;7;Amaranthus graecizans;1;NA
pladias:3334;Amaranthus graecizans subsp. graecizans;Amaranthus graecizans subsp. graecizans;Amaranthus graecizans subsp. graecizans;Amaranthus graecizans subsp. graecizans;NA;subsp;NA;Amaranthus graecizans L.;Amaranthus graecizans L.;1;1;Amaranthus graecizans subsp. graecizans;1;NA
pladias:3592;Amaranthus graecizans subsp. sylvestris;Amaranthus graecizans subsp. sylvestris (Vill.) Brenan;Amaranthus graecizans subsp. sylvestris (Vill.) Brenan;Amaranthus graecizans subsp. sylvestris;(Vill.) Brenan;subsp;NA;Amaranthus graecizans subsp. sylvestris (Vill.) Brenan;Amaranthus graecizans L.;5;5;Amaranthus graecizans subsp. silvestris;0;extinct/missing
pladias:2564;Amaranthus hybridus agg.;Amaranthus hybridus agg.;NA;NA;NA;agg;NA;Amaranthus hybridus agg.;Amaranthus hybridus agg.;7;6;Amaranthus hybridus agg.;0;higher taxon
pladias:1143;Amaranthus hybridus;Amaranthus hybridus L.;Amaranthus hybridus L.;Amaranthus hybridus;L.;species;NA;Amaranthus hybridus L.;Amaranthus hybridus L.;14;12;Amaranthus hybridus s. str.;1;NA
pladias:1378;Amaranthus bouchonii;Amaranthus bouchonii Thell.;Amaranthus bouchonii Thell.;Amaranthus bouchonii;Thell.;species;NA;Amaranthus hybridus L.;Amaranthus hybridus L.;2;1;Amaranthus bouchonii;1;NA
pladias:3631;Amaranthus hypochondriacus;Amaranthus hypochondriacus L.;Amaranthus hypochondriacus L.;Amaranthus hypochondriacus;L.;species;NA;Amaranthus hypochondriacus L.;Amaranthus hypochondriacus L.;3;3;Amaranthus hypochondriacus;1;NA
pladias:2201;Amaranthus palmeri;Amaranthus palmeri S. Watson;Amaranthus palmeri S.Watson;Amaranthus palmeri;S.Watson;species;NA;Amaranthus palmeri S.Watson;Amaranthus palmeri S.Watson;2;2;Amaranthus palmeri;1;NA
pladias:1379;Amaranthus powellii;Amaranthus powellii S. Watson;Amaranthus powellii S.Watson;Amaranthus powellii;S.Watson;species;NA;Amaranthus powellii S.Watson;Amaranthus powellii S.Watson;261;240;Amaranthus powellii;1;NA
pladias:355;Amaranthus retroflexus;Amaranthus retroflexus L.;Amaranthus retroflexus L.;Amaranthus retroflexus;L.;species;NA;Amaranthus retroflexus L.;Amaranthus retroflexus L.;430;396;Amaranthus retroflexus;1;NA
