taxon_id;url;ecoflora_latin_name;taxon_name_canonical;hybrid_formula;ecoflora_author;ecoflora_family;ecoflora_english_name;ecoflora_plant_number;ecoflora_welsh_name;ecoflora_irish_name;taxon_name_authors;taxon_name;taxon_name_from_url;is_hybrid;taxon_id_accepted;taxon_name_accepted;taxon_name_canonical_accepted;date;contributor
ecoflora:1440020010;http://ecoflora.org.uk/search_species2.php?plant_no=1440020010;Sherardia arvensis;Sherardia arvensis;NA;L.;Rubiaceae;Field Madder;1440020010;Mandon Las yr ?d;Dearg faille;L.;Sherardia arvensis L.;Sherardia arvensis;FALSE;gbif:5339050;Sherardia arvensis L.;Sherardia arvensis;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1540240010;http://ecoflora.org.uk/search_species2.php?plant_no=1540240010;Sibthorpia europaea;Sibthorpia europaea;NA;L.;Veronicaceae;Cornish Moneywort;1540240010;Deilen Gron Cernyw;NA;L.;Sibthorpia europaea L.;Sibthorpia europaea;FALSE;gbif:3732653;Sibthorpia europaea L.;Sibthorpia europaea;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1060030010;http://ecoflora.org.uk/search_species2.php?plant_no=1060030010;Sida rhombifolia;Sida rhombifolia;NA;L.;Malvaceae;Queensland-hemp;1060030010;NA;NA;L.;Sida rhombifolia L.;Sida rhombifolia;FALSE;gbif:5406735;Sida rhombifolia L.;Sida rhombifolia;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920008220;http://ecoflora.org.uk/search_species2.php?plant_no=920008220;Sida spinosa;Sida spinosa;NA;L.;Malvaceae;Prickly Mallow;920008220;NA;NA;L.;Sida spinosa L.;Sida spinosa;FALSE;gbif:5406741;Sida spinosa L.;Sida spinosa;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920007583;http://ecoflora.org.uk/search_species2.php?plant_no=920007583;Sidalcea malviflora;Sidalcea malviflora;NA;(DC.) A. Gray ex Benth.;Malvaceae;Greek Mallow;920007583;NA;NA;(DC.) A. Gray ex Benth.;Sidalcea malviflora (DC.) A. Gray ex Benth.;Sidalcea malviflora;FALSE;gbif:3152720;Sidalcea malviflora (DC.) Gray ex Benth.;Sidalcea malviflora;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1690420010;http://ecoflora.org.uk/search_species2.php?plant_no=1690420010;Sigesbeckia orientalis;Sigesbeckia orientalis;NA;L.;Asteraceae;Eastern St Paul's-wort;1690420010;NA;NA;L.;Sigesbeckia orientalis L.;Sigesbeckia orientalis;FALSE;gbif:3125901;Sigesbeckia orientalis L.;Sigesbeckia orientalis;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920005443;http://ecoflora.org.uk/search_species2.php?plant_no=920005443;Sigesbeckia serrata;Sigesbeckia serrata;NA;DC.;Asteraceae;Western St Paul's-wort;920005443;NA;NA;DC.;Sigesbeckia serrata DC.;Sigesbeckia serrata;FALSE;gbif:3125895;Sigesbeckia serrata DC.;Sigesbeckia serrata;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1290430010;http://ecoflora.org.uk/search_species2.php?plant_no=1290430010;Silaum silaus;Silaum silaus;NA;(L.) Schinz & Thell.;Apiaceae;Pepper Saxifrage;1290430010;Ffenigl yr Hwch;NA;(L.) Schinz & Thell.;Silaum silaus (L.) Schinz & Thell.;Silaum silaus;FALSE;gbif:6027388;Silaum silaus (L.) Schinz & Thell.;Silaum silaus;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1290430010;http://ecoflora.org.uk/search_species2.php?plant_no=1290430010;Silaum silaus;Silaum silaus;NA;(L.) Schinz & Thell.;Apiaceae;Pepper Saxifrage;1290430010;Ffenigl yr Hwch;NA;(L.) Schinz & Thell.;Silaum silaus (L.) Schinz & Thell.;Silaus flavescens;FALSE;gbif:6027388;Silaum silaus (L.) Schinz & Thell.;Silaum silaus;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:570280900;http://ecoflora.org.uk/search_species2.php?plant_no=570280900;Silene acaulis;Silene acaulis;NA;(L.) Jacq.;Caryophyllaceae;Moss Campion;570280900;Gludlys Mwsoglog;NA;(L.) Jacq.;Silene acaulis (L.) Jacq.;Silene acaulis;FALSE;gbif:5384754;Silene acaulis (L.) Jacq.;Silene acaulis;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:570281050;http://ecoflora.org.uk/search_species2.php?plant_no=570281050;Silene latifolia;Silene latifolia;NA;Poir.;Caryophyllaceae;White Campion;570281050;Gludlys Gwyn;Coireán bán;Poir.;Silene latifolia Poir.;Silene alba;FALSE;gbif:5384805;Silene latifolia Poir.;Silene latifolia;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:570281050;http://ecoflora.org.uk/search_species2.php?plant_no=570281050;Silene latifolia;Silene latifolia;NA;Poir.;Caryophyllaceae;White Campion;570281050;Gludlys Gwyn;Coireán bán;Poir.;Silene latifolia Poir.;Silene latifolia;FALSE;gbif:5384805;Silene latifolia Poir.;Silene latifolia;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:570281050;http://ecoflora.org.uk/search_species2.php?plant_no=570281050;Silene latifolia;Silene latifolia;NA;Poir.;Caryophyllaceae;White Campion;570281050;Gludlys Gwyn;Coireán bán;Poir.;Silene latifolia Poir.;Silene pratensis;FALSE;gbif:5384805;Silene latifolia Poir.;Silene latifolia;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920003566;http://ecoflora.org.uk/search_species2.php?plant_no=920003566;Silene alpestris;Silene alpestris;NA;Jacq.;Caryophyllaceae;Alpine Campion;920003566;NA;NA;Jacq.;Silene alpestris Jacq.;Silene alpestris;FALSE;gbif:8027596;Heliosperma alpestre (Jacq.) Griseb.;Heliosperma alpestre;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920003566;http://ecoflora.org.uk/search_species2.php?plant_no=920003566;Silene alpestris;Silene alpestris;NA;Jacq.;Caryophyllaceae;Alpine Campion;920003566;NA;NA;Jacq.;Silene alpestris Jacq.;Silene quadrifida;FALSE;gbif:8027596;Heliosperma alpestre (Jacq.) Griseb.;Heliosperma alpestre;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:570281250;http://ecoflora.org.uk/search_species2.php?plant_no=570281250;Silene armeria;Silene armeria;NA;L.;Caryophyllaceae;Sweet-William Catchfly;570281250;NA;NA;L.;Silene armeria L.;Silene armeria;FALSE;gbif:7995177;Atocion armeria (L.) Fourr.;Atocion armeria;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:570281620;http://ecoflora.org.uk/search_species2.php?plant_no=570281620;Silene coeli-rosa;Silene coeli-rosa;NA;(L.) Godr.;Caryophyllaceae;Rose-of-heaven;570281620;NA;NA;(L.) Godr.;Silene coeli-rosa (L.) Godr.;Silene coeli-rosa;FALSE;gbif:3814157;Eudianthe coeli-rosa (L.) Endl.;Eudianthe coeli-rosa;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:570281640;http://ecoflora.org.uk/search_species2.php?plant_no=570281640;Silene conica;Silene conica;NA;L.;Caryophyllaceae;Sand Catchfly;570281640;Gludlys y Tywod;NA;L.;Silene conica L.;Silene conica;FALSE;gbif:5384774;Silene conica L.;Silene conica;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:570280560;http://ecoflora.org.uk/search_species2.php?plant_no=570280560;Silene vulgaris;Silene vulgaris;NA;(Moench) Garcke;Caryophyllaceae;Bladder Campion;570280560;Llys y Poer;Coireán na gcuach;(Moench) Garcke;Silene vulgaris (Moench) Garcke;Silene cucubalus;FALSE;gbif:9172281;Silene vulgaris (Moench) Garcke;Silene vulgaris;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:570280560;http://ecoflora.org.uk/search_species2.php?plant_no=570280560;Silene vulgaris;Silene vulgaris;NA;(Moench) Garcke;Caryophyllaceae;Bladder Campion;570280560;Llys y Poer;Coireán na gcuach;(Moench) Garcke;Silene vulgaris (Moench) Garcke;Silene vulgaris;FALSE;gbif:9172281;Silene vulgaris (Moench) Garcke;Silene vulgaris;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:570281060;http://ecoflora.org.uk/search_species2.php?plant_no=570281060;Silene dioica;Silene dioica;NA;(L.) Clairv.;Caryophyllaceae;Red Campion;570281060;Blodyn Taranau;Coireán coilleach;(L.) Clairv.;Silene dioica (L.) Clairv.;Silene dioica;FALSE;gbif:5384795;Silene dioica (L.) Clairv.;Silene dioica;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:570281530;http://ecoflora.org.uk/search_species2.php?plant_no=570281530;Silene gallica;Silene gallica;NA;L.;Caryophyllaceae;Small-flowered Catchfly;570281530;Gludlys Brutanaidd;NA;L.;Silene gallica L.;Silene gallica;FALSE;gbif:5384848;Silene gallica L.;Silene gallica;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:570280010;http://ecoflora.org.uk/search_species2.php?plant_no=570280010;Silene italica;Silene italica;NA;(L.) Pers.;Caryophyllaceae;Italian Catchfly;570280010;NA;NA;(L.) Pers.;Silene italica (L.) Pers.;Silene italica;FALSE;gbif:8993502;Silene italica (L.) Pers.;Silene italica;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:570280561;http://ecoflora.org.uk/search_species2.php?plant_no=570280561;Silene uniflora;Silene uniflora;NA;Roth;Caryophyllaceae;Sea Campion;570280561;Gludlys Argor;Coireán mara;Roth;Silene uniflora Roth;Silene maritima;FALSE;gbif:8406661;Silene uniflora Roth;Silene uniflora;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:570280561;http://ecoflora.org.uk/search_species2.php?plant_no=570280561;Silene uniflora;Silene uniflora;NA;Roth;Caryophyllaceae;Sea Campion;570280561;Gludlys Argor;Coireán mara;Roth;Silene uniflora Roth;Silene uniflora;FALSE;gbif:8406661;Silene uniflora Roth;Silene uniflora;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:570280561;http://ecoflora.org.uk/search_species2.php?plant_no=570280561;Silene uniflora;Silene uniflora;NA;Roth;Caryophyllaceae;Sea Campion;570280561;Gludlys Argor;Coireán mara;Roth;Silene uniflora Roth;Silene vulgaris subsp. maritima;FALSE;gbif:8406661;Silene uniflora Roth;Silene uniflora;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:570281040;http://ecoflora.org.uk/search_species2.php?plant_no=570281040;Silene noctiflora;Silene noctiflora;NA;L.;Caryophyllaceae;Night-flowering Catchfly;570281040;Gludlys Nos-flodeuol;NA;L.;Silene noctiflora L.;Silene noctiflora;FALSE;gbif:5384834;Silene noctiflora L.;Silene noctiflora;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:570280150;http://ecoflora.org.uk/search_species2.php?plant_no=570280150;Silene nutans;Silene nutans;NA;L.;Caryophyllaceae;Nottingham Catchfly;570280150;Gludlys Gogwyddol;NA;L.;Silene nutans L.;Silene nutans;FALSE;gbif:5384781;Silene nutans L.;Silene nutans;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:570280440;http://ecoflora.org.uk/search_species2.php?plant_no=570280440;Silene otites;Silene otites;NA;(L.) Wibel;Caryophyllaceae;Spanish Catchfly;570280440;NA;NA;(L.) Wibel;Silene otites (L.) Wibel;Silene otites;FALSE;gbif:7746901;Silene otites (L.) Wibel;Silene otites;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:570281630;http://ecoflora.org.uk/search_species2.php?plant_no=570281630;Silene pendula;Silene pendula;NA;L.;Caryophyllaceae;Nodding Catchfly;570281630;NA;NA;L.;Silene pendula L.;Silene pendula;FALSE;gbif:5384773;Silene pendula L.;Silene pendula;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920001260;http://ecoflora.org.uk/search_species2.php?plant_no=920001260;Silene x hampeana = S. latifolia x S. dioica;Silene x hampeana;S. latifolia x S. dioica;Meusel & K. Werner;Caryophyllaceae;NA;920001260;NA;NA;Meusel & K. Werner;Silene x hampeana Meusel & K. Werner;Silene x hampeana = S. latifolia x S. dioica;TRUE;gbif:5384788;Silene ×hampeana Meusel & Werner;Silene hampeana;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1691270010;http://ecoflora.org.uk/search_species2.php?plant_no=1691270010;Silybum marianum;Silybum marianum;NA;(L.) Gaertn.;Asteraceae;Milk Thistle;1691270010;Ysgallen Fair;NA;(L.) Gaertn.;Silybum marianum (L.) Gaertn.;Silybum marianum;FALSE;gbif:3145214;Silybum marianum (L.) Gaertn.;Silybum marianum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1830100010;http://ecoflora.org.uk/search_species2.php?plant_no=1830100010;Simethis planifolia;Simethis planifolia;NA;(L.) Gren.;Xanthorrhoeaceae;Kerry Lily;1830100010;NA;NA;(L.) Gren.;Simethis planifolia (L.) Gren.;Simethis planifolia;FALSE;gbif:2778346;Simethis mattiazzii (Vand.) Sacc.;Simethis mattiazzii;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920007585;http://ecoflora.org.uk/search_species2.php?plant_no=920007585;Sinacalia tangutica;Sinacalia tangutica;NA;(Maxim.) B. Nord.;Asteraceae;Chinese Ragwort;920007585;NA;NA;(Maxim.) B. Nord.;Sinacalia tangutica (Maxim.) B. Nord.;Sinacalia tangutica;FALSE;gbif:3115131;Sinacalia tangutica (Maxim.) B.Nord.;Sinacalia tangutica;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:680890030;http://ecoflora.org.uk/search_species2.php?plant_no=680890030;Sinapis alba;Sinapis alba;NA;L.;Brassicaceae;White Mustard;680890030;Cedw Gwyn;Sceallagach;L.;Sinapis alba L.;Sinapis alba;FALSE;gbif:3047621;Sinapis alba L.;Sinapis alba;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920001932;http://ecoflora.org.uk/search_species2.php?plant_no=920001932;Sinapis alba subsp. alba;Sinapis alba subsp. alba;NA;L.;Brassicaceae;NA;920001932;NA;NA;L.;Sinapis alba subsp. alba L.;Sinapis alba subsp. alba;FALSE;gbif:7225693;Sinapis alba subsp. alba;Sinapis alba;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1932;http://ecoflora.org.uk/search_species2.php?plant_no=1932;Sinapis alba subsp. dissecta;Sinapis alba subsp. dissecta;NA;(Lag.) Bonnier;Brassicaceae;NA;1932;NA;NA;(Lag.) Bonnier;Sinapis alba subsp. dissecta (Lag.) Bonnier;Sinapis alba subsp. dissecta;FALSE;gbif:3047633;Sinapis alba subsp. dissecta (Lag.) Simonk.;Sinapis alba;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:680890010;http://ecoflora.org.uk/search_species2.php?plant_no=680890010;Sinapis arvensis;Sinapis arvensis;NA;L.;Brassicaceae;Charlock;680890010;Cedw Gwyllt;NA;L.;Sinapis arvensis L.;Sinapis arvensis;FALSE;gbif:3047598;Sinapis arvensis L.;Sinapis arvensis;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1290620010;http://ecoflora.org.uk/search_species2.php?plant_no=1290620010;Sison amomum;Sison amomum;NA;L.;Apiaceae;Stone Parsley;1290620010;Githran;NA;L.;Sison amomum L.;Sison amomum;FALSE;gbif:3641433;Sison amomum L.;Sison amomum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:680010120;http://ecoflora.org.uk/search_species2.php?plant_no=680010120;Sisymbrium altissimum;Sisymbrium altissimum;NA;L.;Brassicaceae;Tall Rocket;680010120;NA;NA;L.;Sisymbrium altissimum L.;Sisymbrium altissimum;FALSE;gbif:3046736;Sisymbrium altissimum L.;Sisymbrium altissimum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:680010170;http://ecoflora.org.uk/search_species2.php?plant_no=680010170;Sisymbrium erysimoides;Sisymbrium erysimoides;NA;Desf.;Brassicaceae;French Rocket;680010170;NA;NA;Desf.;Sisymbrium erysimoides Desf.;Sisymbrium erysimoides;FALSE;gbif:3046765;Sisymbrium erysimoides Desf.;Sisymbrium erysimoides;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:680010030;http://ecoflora.org.uk/search_species2.php?plant_no=680010030;Sisymbrium irio;Sisymbrium irio;NA;L.;Brassicaceae;London-rocket;680010030;NA;NA;L.;Sisymbrium irio L.;Sisymbrium irio;FALSE;gbif:3046851;Sisymbrium irio L.;Sisymbrium irio;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:680010040;http://ecoflora.org.uk/search_species2.php?plant_no=680010040;Sisymbrium loeselii;Sisymbrium loeselii;NA;L.;Brassicaceae;False London-rocket;680010040;NA;NA;L.;Sisymbrium loeselii L.;Sisymbrium loeselii;FALSE;gbif:3046875;Sisymbrium loeselii L.;Sisymbrium loeselii;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:680010180;http://ecoflora.org.uk/search_species2.php?plant_no=680010180;Sisymbrium officinale;Sisymbrium officinale;NA;(L.) Scop.;Brassicaceae;Hedge Mustard;680010180;Cedw'r Berth;Lus an óir;(L.) Scop.;Sisymbrium officinale (L.) Scop.;Sisymbrium officinale;FALSE;gbif:3046890;Sisymbrium officinale (L.) Scop.;Sisymbrium officinale;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:680010130;http://ecoflora.org.uk/search_species2.php?plant_no=680010130;Sisymbrium orientale;Sisymbrium orientale;NA;L.;Brassicaceae;Eastern Rocket;680010130;NA;NA;L.;Sisymbrium orientale L.;Sisymbrium orientale;FALSE;gbif:3046812;Sisymbrium orientale L.;Sisymbrium orientale;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:680010020;http://ecoflora.org.uk/search_species2.php?plant_no=680010020;Sisymbrium strictissimum;Sisymbrium strictissimum;NA;L.;Brassicaceae;Perennial Rocket;680010020;NA;NA;L.;Sisymbrium strictissimum L.;Sisymbrium strictissimum;FALSE;gbif:3046850;Sisymbrium strictissimum L.;Sisymbrium strictissimum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:680010070;http://ecoflora.org.uk/search_species2.php?plant_no=680010070;Sisymbrium volgense;Sisymbrium volgense;NA;M. Bieb. ex E. Fourn.;Brassicaceae;Russian Mustard;680010070;NA;NA;M. Bieb. ex E. Fourn.;Sisymbrium volgense M. Bieb. ex E. Fourn.;Sisymbrium volgense;FALSE;gbif:3046744;Sisymbrium volgense M.Bieb. ex E.Fourn.;Sisymbrium volgense;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1880010010;http://ecoflora.org.uk/search_species2.php?plant_no=1880010010;Sisyrinchium bermudiana;Sisyrinchium bermudiana;NA;L.;Iridaceae;Blue-eyed-grass;1880010010;NA;Feilistrín gorm;L.;Sisyrinchium bermudiana L.;Sisyrinchium bermudiana;FALSE;gbif:5296097;Sisyrinchium bermudiana L.;Sisyrinchium bermudiana;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1880010010;http://ecoflora.org.uk/search_species2.php?plant_no=1880010010;Sisyrinchium bermudiana;Sisyrinchium bermudiana;NA;L.;Iridaceae;Blue-eyed-grass;1880010010;NA;Feilistrín gorm;L.;Sisyrinchium bermudiana L.;Sisyrinchium graminoides;FALSE;gbif:5296097;Sisyrinchium bermudiana L.;Sisyrinchium bermudiana;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1880010010;http://ecoflora.org.uk/search_species2.php?plant_no=1880010010;Sisyrinchium bermudiana;Sisyrinchium bermudiana;NA;L.;Iridaceae;Blue-eyed-grass;1880010010;NA;Feilistrín gorm;L.;Sisyrinchium bermudiana L.;Sisyrinchium hibernicum;FALSE;gbif:5296097;Sisyrinchium bermudiana L.;Sisyrinchium bermudiana;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1880010030;http://ecoflora.org.uk/search_species2.php?plant_no=1880010030;Sisyrinchium californicum;Sisyrinchium californicum;NA;(Ker Gawl.) W.T. Aiton;Iridaceae;Yellow-eyed-grass;1880010030;NA;NA;(Ker Gawl.) W.T. Aiton;Sisyrinchium californicum (Ker Gawl.) W.T. Aiton;Sisyrinchium californicum;FALSE;gbif:5296218;Sisyrinchium californicum (Ker Gawl.) Dryand.;Sisyrinchium californicum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920007586;http://ecoflora.org.uk/search_species2.php?plant_no=920007586;Sisyrinchium laxum;Sisyrinchium laxum;NA;Otto ex Sims;Iridaceae;Veined Yellow-eyed-grass;920007586;NA;NA;Otto ex Sims;Sisyrinchium laxum Otto ex Sims;Sisyrinchium laxum;FALSE;gbif:5296365;Sisyrinchium laxum Otto ex Sims;Sisyrinchium laxum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1880010020;http://ecoflora.org.uk/search_species2.php?plant_no=1880010020;Sisyrinchium montanum;Sisyrinchium montanum;NA;Greene;Iridaceae;American Blue-eyed-grass;1880010020;NA;NA;Greene;Sisyrinchium montanum Greene;Sisyrinchium montanum;FALSE;gbif:5296178;Sisyrinchium montanum Greene;Sisyrinchium montanum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920007587;http://ecoflora.org.uk/search_species2.php?plant_no=920007587;Sisyrinchium striatum;Sisyrinchium striatum;NA;Sm.;Iridaceae;Pale Yellow-eyed-grass;920007587;NA;NA;Sm.;Sisyrinchium striatum Sm.;Sisyrinchium striatum;FALSE;gbif:5296432;Sisyrinchium striatum Sm.;Sisyrinchium striatum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1290270010;http://ecoflora.org.uk/search_species2.php?plant_no=1290270010;Sium latifolium;Sium latifolium;NA;L.;Apiaceae;Greater Water-parsnip;1290270010;NA;NA;L.;Sium latifolium L.;Sium latifolium;FALSE;gbif:3034530;Sium latifolium L.;Sium latifolium;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1290200010;http://ecoflora.org.uk/search_species2.php?plant_no=1290200010;Smyrnium olusatrum;Smyrnium olusatrum;NA;L.;Apiaceae;Alexanders;1290200010;Dulys;Lusrán grándubh;L.;Smyrnium olusatrum L.;Smyrnium olusatrum;FALSE;gbif:3034782;Smyrnium olusatrum L.;Smyrnium olusatrum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1290200040;http://ecoflora.org.uk/search_species2.php?plant_no=1290200040;Smyrnium perfoliatum;Smyrnium perfoliatum;NA;L.;Apiaceae;Perfoliate Alexanders;1290200040;NA;NA;L.;Smyrnium perfoliatum L.;Smyrnium perfoliatum;FALSE;gbif:6027089;Smyrnium perfoliatum L.;Smyrnium perfoliatum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920008228;http://ecoflora.org.uk/search_species2.php?plant_no=920008228;Solanum carolinense;Solanum carolinense;NA;L.;Solanaceae;Horse-nettle;920008228;NA;NA;L.;Solanum carolinense L.;Solanum carolinense;FALSE;gbif:2932011;Solanum carolinense L.;Solanum carolinense;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920002539;http://ecoflora.org.uk/search_species2.php?plant_no=920002539;Solanum chenopodioides;Solanum chenopodioides;NA;Lam.;Solanaceae;Tall Nightshade;920002539;NA;NA;Lam.;Solanum chenopodioides Lam.;Solanum chenopodioides;FALSE;gbif:2929710;Solanum chenopodioides Lam.;Solanum chenopodioides;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1520100070;http://ecoflora.org.uk/search_species2.php?plant_no=1520100070;Solanum dulcamara;Solanum dulcamara;NA;L.;Solanaceae;Bittersweet;1520100070;Codwarth Caled;Fuath gorm;L.;Solanum dulcamara L.;Solanum dulcamara;FALSE;gbif:2932737;Solanum dulcamara L.;Solanum dulcamara;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1520100090;http://ecoflora.org.uk/search_species2.php?plant_no=1520100090;Solanum laciniatum;Solanum laciniatum;NA;Aiton;Solanaceae;Kangaroo-apple;1520100090;NA;NA;Aiton;Solanum laciniatum Aiton;Solanum laciniatum;FALSE;gbif:2930439;Solanum laciniatum Aiton;Solanum laciniatum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1520100010;http://ecoflora.org.uk/search_species2.php?plant_no=1520100010;Solanum nigrum;Solanum nigrum;NA;L.;Solanaceae;Black Nightshade;1520100010;Codwarth Du;Fuath dubh;L.;Solanum nigrum L.;Solanum nigrum;FALSE;gbif:9150405;Solanum nigrum L.;Solanum nigrum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920001949;http://ecoflora.org.uk/search_species2.php?plant_no=920001949;Solanum nigrum subsp. schultesii;Solanum nigrum subsp. schultesii;NA;(Opiz) Wessely;Solanaceae;NA;920001949;NA;NA;(Opiz) Wessely;Solanum nigrum subsp. schultesii (Opiz) Wessely;Solanum nigrum subsp. schultesii;FALSE;gbif:9150405;Solanum nigrum L.;Solanum nigrum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920002540;http://ecoflora.org.uk/search_species2.php?plant_no=920002540;Solanum physalifolium;Solanum physalifolium;NA;Rusby;Solanaceae;Green Nightshade;920002540;NA;NA;Rusby;Solanum physalifolium Rusby;Solanum physalifolium;FALSE;gbif:2932144;Solanum physalifolium Rusby;Solanum physalifolium;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920007925;http://ecoflora.org.uk/search_species2.php?plant_no=920007925;Solanum rostratum;Solanum rostratum;NA;Dunal;Solanaceae;Buffalo-bur;920007925;NA;NA;Dunal;Solanum rostratum Dunal;Solanum rostratum;FALSE;gbif:2929800;Solanum angustifolium Houst. ex Mill.;Solanum angustifolium;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1520100040;http://ecoflora.org.uk/search_species2.php?plant_no=1520100040;Solanum sarrachoides;Solanum sarrachoides;NA;Sendtn.;Solanaceae;Leafy-fruited Nightshade;1520100040;NA;NA;Sendtn.;Solanum sarrachoides Sendtn.;Solanum sarrachoides;FALSE;gbif:2930805;Solanum sarrachoides Sendtn.;Solanum sarrachoides;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920002542;http://ecoflora.org.uk/search_species2.php?plant_no=920002542;Solanum scabrum;Solanum scabrum;NA;Mill.;Solanaceae;Garden Huckleberry;920002542;NA;NA;Mill.;Solanum scabrum Mill.;Solanum scabrum;FALSE;gbif:2929032;Solanum scabrum Mill.;Solanum scabrum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920004473;http://ecoflora.org.uk/search_species2.php?plant_no=920004473;Solanum sisymbriifolium;Solanum sisymbriifolium;NA;Lam.;Solanaceae;Red Buffalo-bur;920004473;NA;NA;Lam.;Solanum sisymbriifolium Lam.;Solanum sisymbriifolium;FALSE;gbif:2932184;Solanum sisymbriifolium Lam.;Solanum sisymbriifolium;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1520100050;http://ecoflora.org.uk/search_species2.php?plant_no=1520100050;Solanum triflorum;Solanum triflorum;NA;Nutt.;Solanaceae;Small Nightshade;1520100050;NA;NA;Nutt.;Solanum triflorum Nutt.;Solanum triflorum;FALSE;gbif:2931237;Solanum triflorum Nutt.;Solanum triflorum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1520100080;http://ecoflora.org.uk/search_species2.php?plant_no=1520100080;Solanum tuberosum;Solanum tuberosum;NA;L.;Solanaceae;Potato;1520100080;NA;Práta;L.;Solanum tuberosum L.;Solanum tuberosum;FALSE;gbif:2930262;Solanum tuberosum L.;Solanum tuberosum;Mon Sep 13 18:51:48 2021;Marina Golivets
