NAMNR;taxonID;taxonName;taxonRank;isHybrid;taxonNameEdited;taxonNameEditedShort;taxonNameEditedAuthors;higherTaxonID;acceptedTaxonName;acceptedHigherTaxonName;countRaw;countFiltered;keep;remark;taxonNameForGSL;isAquatic
27675;floraweb:27675;Onobrychis montana subsp. montana;subsp;FALSE;Onobrychis montana subsp. montana;Onobrychis montana subsp. montana;NA;floraweb:3911;Onobrychis montana DC.;Onobrychis montana DC.;18;11;1;;Onobrychis montana subsp. montana;
3911;floraweb:3911;Onobrychis montana DC.;species;FALSE;Onobrychis montana DC.;Onobrychis montana;DC.;floraweb:3911;Onobrychis montana DC.;Onobrychis montana DC.;18;11;1;;Onobrychis montana;
3906;floraweb:3906;Onobrychis viciifolia agg.;agg;FALSE;NA;NA;NA;floraweb:3906;Onobrychis viciifolia agg.;Onobrychis viciifolia agg.;1580;1460;0;higher taxon;Onobrychis viciifolia agg.;
3912;floraweb:3912;Onobrychis viciifolia Scop.;species;FALSE;Onobrychis viciifolia Scop.;Onobrychis viciifolia;Scop.;floraweb:3912;Onobrychis viciifolia Scop.;Onobrychis viciifolia Scop.;1544;1426;1;;Onobrychis viciifolia;
25578;floraweb:25578;Onoclea sensibilis L.;species;FALSE;Onoclea sensibilis L.;Onoclea sensibilis;L.;floraweb:25578;Onoclea sensibilis L.;Onoclea sensibilis L.;7;7;1;;Onoclea sensibilis;
3921;floraweb:3921;Ononis arvensis L.;species;FALSE;Ononis arvensis L.;Ononis arvensis;L.;floraweb:3921;Ononis arvensis L.;Ononis arvensis L.;54;16;1;;Ononis arvensis;
26429;floraweb:26429;Ononis mitissima L.;species;FALSE;Ononis mitissima L.;Ononis mitissima;L.;floraweb:26429;Ononis mitissima L.;Ononis mitissima L.;2;2;1;;Ononis mitissima;
29768;floraweb:29768;Ononis natrix subsp. natrix;subsp;FALSE;Ononis natrix subsp. natrix;Ononis natrix subsp. natrix;NA;floraweb:3916;Ononis natrix L.;Ononis natrix L.;4;2;1;;Ononis natrix subsp. natrix;
3916;floraweb:3916;Ononis natrix L.;species;FALSE;Ononis natrix L.;Ononis natrix;L.;floraweb:3916;Ononis natrix L.;Ononis natrix L.;4;2;1;;Ononis natrix;
10687;floraweb:10687;Ononis repens × spinosa;species;TRUE;Ononis repens × spinosa;Ononis repens × spinosa;NA;floraweb:10687;Ononis spinosa L.;Ononis spinosa L.;18;18;1;;Ononis repens ×spinosa;
22828;floraweb:22828;Ononis foetens All.;species;FALSE;Ononis foetens All.;Ononis foetens;All.;floraweb:22828;Ononis spinosa L.;Ononis spinosa L.;15;10;1;;Ononis foetens;
3920;floraweb:3920;Ononis spinosa agg.;agg;FALSE;NA;NA;NA;floraweb:3920;Ononis spinosa L.;Ononis spinosa L.;2553;2234;1;;Ononis spinosa agg.;
3922;floraweb:3922;Ononis repens L.;species;FALSE;Ononis repens L.;Ononis repens;L.;floraweb:3922;Ononis spinosa subsp. procurrens (Wallr.) Briq.;Ononis spinosa L.;2291;2023;1;;Ononis repens;
3923;floraweb:3923;Ononis repens subsp. procurrens (Wallr.) Bonnier & Layens;subsp;FALSE;Ononis repens subsp. procurrens;Ononis repens subsp. procurrens;NA;floraweb:3922;Ononis spinosa L.;Ononis spinosa L.;2291;2023;1;;Ononis repens subsp. procurrens;
3924;floraweb:3924;Ononis repens subsp. repens;subsp;FALSE;Ononis repens subsp. repens;Ononis repens subsp. repens;NA;floraweb:3922;Ononis spinosa subsp. procurrens (Wallr.) Briq.;Ononis spinosa L.;9;7;1;;Ononis repens subsp. repens;
3925;floraweb:3925;Ononis spinosa L., nom. cons., s. str.;species;FALSE;Ononis spinosa L.;Ononis spinosa;L.;floraweb:3925;Ononis spinosa L.;Ononis spinosa L.;1680;1418;1;;Ononis spinosa s. str.;
3929;floraweb:3929;Ononis spinosa subsp. spinosa;subsp;FALSE;Ononis spinosa subsp. spinosa;Ononis spinosa subsp. spinosa;NA;floraweb:3925;Ononis spinosa subsp. spinosa;Ononis spinosa L.;1680;1418;1;;Ononis spinosa subsp. spinosa;
29067;floraweb:29067;Onopordum acanthium subsp. acanthium;subsp;FALSE;Onopordum acanthium subsp. acanthium;Onopordum acanthium subsp. acanthium;NA;floraweb:3931;Onopordum acanthium L.;Onopordum acanthium L.;1886;1700;1;;Onopordum acanthium subsp. acanthium;
3931;floraweb:3931;Onopordum acanthium L.;species;FALSE;Onopordum acanthium L.;Onopordum acanthium;L.;floraweb:3931;Onopordum acanthium L.;Onopordum acanthium L.;1886;1700;1;;Onopordum acanthium;
32388;floraweb:32388;Onopordum tauricum Willd.;species;FALSE;Onopordum tauricum Willd.;Onopordum tauricum;Willd.;floraweb:32388;Onopordum tauricum Willd.;Onopordum tauricum Willd.;4;1;1;;Onopordum tauricum;
3933;floraweb:3933;Onosma arenaria Waldst. & Kit.;species;FALSE;Onosma arenaria Waldst. & Kit.;Onosma arenaria;Waldst. & Kit.;floraweb:3933;Onosma arenaria Waldst. & Kit.;Onosma arenaria Waldst. & Kit.;7;3;1;;Onosma arenaria;
31102;floraweb:31102;Onosma taurica;species;FALSE;Onosma taurica Willd.;Onosma taurica;Willd.;floraweb:31102;Onosma cinereum Schreb.;Onosma cinereum Schreb.;1;1;1;;Onosma taurica;
31742;floraweb:31742;Onosma elegantissima von Waldstein-Wartemberg & Kitaibel;species;FALSE;Onosma elegantissima von Waldstein-Wartemberg & Kitaibel;Onosma elegantissima;von Waldstein-Wartemberg & Kitaibel;floraweb:31742;Onosma elegantissima Rech.f. & Goulimy;Onosma elegantissima Rech.f. & Goulimy;0;0;0;absent in DE;Onosma elegantissima;
3946;floraweb:3946;Ophioglossum vulgatum agg.;agg;FALSE;NA;NA;NA;floraweb:3946;Ophioglossum vulgatum agg.;Ophioglossum vulgatum agg.;1594;1238;0;higher taxon;Ophioglossum vulgatum agg.;
3949;floraweb:3949;Ophioglossum vulgatum L.;species;FALSE;Ophioglossum vulgatum L.;Ophioglossum vulgatum;L.;floraweb:3949;Ophioglossum vulgatum L.;Ophioglossum vulgatum L.;1592;1238;1;;Ophioglossum vulgatum;
28188;floraweb:28188;Ophrys apifera × holoserica;species;TRUE;Ophrys apifera × holoserica;Ophrys apifera × holoserica;NA;floraweb:28188;Ophrys apifera × holoserica;Ophrys apifera × holoserica;8;4;1;;Ophrys apifera ×holoserica;
31109;floraweb:31109;Ophrys apifera × insectifera;species;TRUE;Ophrys apifera × insectifera;Ophrys apifera × insectifera;NA;floraweb:31109;Ophrys apifera × insectifera;Ophrys apifera × insectifera;2;2;1;;Ophrys apifera ×insectifera;
3950;floraweb:3950;Ophrys apifera Huds.;species;FALSE;Ophrys apifera Huds.;Ophrys apifera;Huds.;floraweb:3950;Ophrys apifera Huds.;Ophrys apifera Huds.;650;546;1;;Ophrys apifera;
31106;floraweb:31106;Ophrys araneola × insectifera;species;TRUE;Ophrys araneola × insectifera;Ophrys araneola × insectifera;NA;floraweb:31106;Ophrys araneola × insectifera;Ophrys araneola × insectifera;2;2;1;;Ophrys araneola ×insectifera;
31108;floraweb:31108;Ophrys araneola × sphegodes;species;TRUE;Ophrys araneola × sphegodes;Ophrys araneola × sphegodes;NA;floraweb:31108;Ophrys araneola × sphegodes;Ophrys araneola × sphegodes;0;0;0;no data;Ophrys araneola ×sphegodes;
3951;floraweb:3951;Ophrys bertolonii agg.;agg;FALSE;NA;NA;NA;floraweb:3951;Ophrys bertolonii agg.;Ophrys bertolonii agg.;0;0;0;absent in DE;Ophrys bertolonii agg.;
3952;floraweb:3952;Ophrys bertolonii Mor.;species;FALSE;Ophrys bertolonii Mor.;Ophrys bertolonii;Mor.;floraweb:3952;Ophrys bertolonii Moretti;Ophrys bertolonii Moretti;0;0;0;absent in DE;Ophrys bertolonii;
10689;floraweb:10689;Ophrys × devenensis Rchb.f.;species;TRUE;Ophrys devenensis Rchb.f.;Ophrys devenensis;Rchb.f.;floraweb:10689;Ophrys devenensis Rchb.f.;Ophrys devenensis Rchb.f.;10;5;1;;Ophrys ×devenensis;
27560;floraweb:27560;Ophrys × flahaultii D'Abzag;species;TRUE;Ophrys flahaultii D'Abzag;Ophrys flahaultii;D'Abzag;floraweb:27560;Ophrys flahaultii D'Abzag;Ophrys flahaultii D'Abzag;1;1;1;;Ophrys ×flahaultii;
3954;floraweb:3954;Ophrys fusca Link;species;FALSE;Ophrys fusca Link;Ophrys fusca;Link;floraweb:3954;Ophrys fusca Link;Ophrys fusca Link;0;0;0;absent in DE;Ophrys fusca;
29588;floraweb:29588;Ophrys holoserica subsp. elatior (Gumpr. ex R. Engel & Quentin) H. Baumann & Künkele;subsp;FALSE;Ophrys holoserica subsp. elatior;Ophrys holoserica subsp. elatior;NA;floraweb:3955;Ophrys holoserica (Burm. f.) Greuter;Ophrys holoserica (Burm. f.) Greuter;5;1;1;;Ophrys holoserica subsp. elatior;
29589;floraweb:29589;Ophrys holoserica subsp. holoserica;subsp;FALSE;Ophrys holoserica subsp. holoserica;Ophrys holoserica subsp. holoserica;NA;floraweb:3955;Ophrys holoserica (Burm. f.) Greuter;Ophrys holoserica (Burm. f.) Greuter;8;5;1;POWO provided different accepted name;Ophrys holoserica subsp. holoserica;
3955;floraweb:3955;Ophrys holoserica (Burm. f.) Greuter;species;FALSE;Ophrys holoserica (Burm.f.) Greuter;Ophrys holoserica;(Burm.f.) Greuter;floraweb:3955;Ophrys holoserica (Burm. f.) Greuter;Ophrys holoserica (Burm. f.) Greuter;310;138;1;POWO provided different accepted name;Ophrys holoserica;
32390;floraweb:28180;Ophrys holoserica × sphegodes;species;TRUE;Ophrys holoserica × sphegodes;Ophrys holoserica × sphegodes;NA;floraweb:28180;Ophrys holoserica × sphegodes;Ophrys holoserica × sphegodes;0;0;0;no data;Ophrys holoserica ×sphegodes;
33058;floraweb:33058;Ophrys insectifera × sphegodes;species;TRUE;Ophrys insectifera × sphegodes;Ophrys insectifera × sphegodes;NA;floraweb:33058;Ophrys hybrida Pokorny ex Rchb.f.;Ophrys hybrida Pokorny ex Rchb.f.;20;18;1;;Ophrys insectifera ×sphegodes;
3956;floraweb:3956;Ophrys insectifera L.;species;FALSE;Ophrys insectifera L.;Ophrys insectifera;L.;floraweb:3956;Ophrys insectifera L.;Ophrys insectifera L.;824;629;1;;Ophrys insectifera;
10691;floraweb:10691;Ophrys × rauschertii;species;TRUE;Ophrys rauschertii Kumpel;Ophrys rauschertii;Kumpel;floraweb:10691;Ophrys rauschertii Kümpel;Ophrys rauschertii Kümpel;1;1;1;;Ophrys ×rauschertii;
3957;floraweb:3957;Ophrys scolopax agg.;agg;FALSE;NA;NA;NA;floraweb:3957;Ophrys scolopax agg.;Ophrys scolopax agg.;0;0;0;absent in DE;Ophrys scolopax agg.;
22847;floraweb:22847;Ophrys araneola Rchb.;species;FALSE;Ophrys araneola Rchb.;Ophrys araneola;Rchb.;floraweb:22847;Ophrys sphegodes Mill.;Ophrys sphegodes Mill.;59;35;1;;Ophrys araneola;
3960;floraweb:3960;Ophrys sphegodes agg.;agg;FALSE;NA;NA;NA;floraweb:3960;Ophrys sphegodes Mill.;Ophrys sphegodes Mill.;232;113;1;;Ophrys sphegodes agg.;
3962;floraweb:3962;Ophrys sphegodes Mill., s. str.;species;FALSE;Ophrys sphegodes Mill.;Ophrys sphegodes;Mill.;floraweb:3962;Ophrys sphegodes Mill.;Ophrys sphegodes Mill.;212;101;1;;Ophrys sphegodes s. str.;
7195;floraweb:7195;Ophrys sphegodes subsp. sphegodes;subsp;FALSE;Ophrys sphegodes subsp. sphegodes;Ophrys sphegodes subsp. sphegodes;NA;floraweb:3962;Ophrys sphegodes Mill.;Ophrys sphegodes Mill.;212;101;1;;Ophrys sphegodes subsp. sphegodes;
32389;floraweb:32389;Ophrys × holubyana Andras;species;TRUE;Ophrys holubyana Andras;Ophrys holubyana;Andras;floraweb:32389;Ophrys vetula nothosubsp. vetula;Ophrys vetula Risso;0;0;0;no data;Ophrys holubyana;
31112;floraweb:31112;Opuntia humifusa;species;FALSE;Opuntia humifusa (Raf.) Raf.;Opuntia humifusa;(Raf.) Raf.;floraweb:31112;Opuntia humifusa (Raf.) Raf.;Opuntia humifusa (Raf.) Raf.;3;3;1;;Opuntia humifusa;
31110;floraweb:31110;Opuntia macrorhiza;species;FALSE;Opuntia macrorhiza Engelm.;Opuntia macrorhiza;Engelm.;floraweb:31110;Opuntia macrorhiza Engelm.;Opuntia macrorhiza Engelm.;1;1;1;;Opuntia macrorhiza;
31743;floraweb:31743;Orbexilum onobrychis (Nutt.) Rydb.;species;FALSE;Orbexilum onobrychis (Nutt.) Rydb.;Orbexilum onobrychis;(Nutt.) Rydb.;floraweb:31743;Orbexilum onobrychis (Nutt.) Rydb.;Orbexilum onobrychis (Nutt.) Rydb.;0;0;0;absent in DE;Orbexilum onobrychis;
31685;floraweb:31685;Orchis pallens × Platanthera montana;species;TRUE;Orchis pallens × Platanthera montana;Orchis pallens × Platanthera montana;NA;floraweb:31685;Orchiplatanthera andreasii Kümpel;Orchiplatanthera andreasii Kümpel;0;0;0;absent in DE;Orchis pallens ×Platanthera montana;
10693;floraweb:10693;Orchis × angusticruris Frachet ex Humnicki;species;TRUE;Orchis angusticruris Frachet ex Humnicki;Orchis angusticruris;Frachet ex Humnicki;floraweb:10693;Orchis angusticruris Franch.;Orchis angusticruris Franch.;2;1;1;;Orchis ×angusticruris;
32133;floraweb:32133;Orchis anthropophora (L.) All.;species;FALSE;Orchis anthropophora (L.) All.;Orchis anthropophora;(L.) All.;floraweb:32133;Orchis anthropophora (L.) All.;Orchis anthropophora (L.) All.;170;118;1;;Orchis anthropophora;
28186;floraweb:28186;Orchis anthropophora × purpurea;species;TRUE;Orchis anthropophora × purpurea;Orchis anthropophora × purpurea;NA;floraweb:28186;Orchis anthropophora × purpurea;Orchis anthropophora × purpurea;1;1;1;;Orchis anthropophora ×purpurea;
32542;floraweb:28185;Orchis anthropophora × simia;species;TRUE;Orchis anthropophora × simia;Orchis anthropophora × simia;NA;floraweb:28185;Orchis anthropophora × simia;Orchis anthropophora × simia;0;0;0;no data;Orchis anthropophora ×simia;
28183;floraweb:28183;Orchis militaris × simia;species;TRUE;Orchis militaris × simia;Orchis militaris × simia;NA;floraweb:28183;Orchis beyrichii (Rchb.f.) A.Kern.;Orchis beyrichii (Rchb.f.) A.Kern.;7;5;1;;Orchis militaris ×simia;
31118;floraweb:31118;Orchis militaris × purpurea;species;TRUE;Orchis militaris × purpurea;Orchis militaris × purpurea;NA;floraweb:31118;Orchis hybrida Boenngh. ex Rchb.;Orchis hybrida Boenngh. ex Rchb.;71;51;1;;Orchis militaris ×purpurea;
31126;floraweb:31126;Orchis mascula × pallens;species;TRUE;Orchis mascula × pallens;Orchis mascula × pallens;NA;floraweb:31126;Orchis loreziana Brügger;Orchis loreziana Brügger;27;22;1;;Orchis mascula ×pallens;
10692;floraweb:10692;Orchis mascula subsp. speciosa (Host ex W. D. J. Koch) Hegi;subsp;FALSE;Orchis mascula subsp. speciosa;Orchis mascula subsp. speciosa;NA;floraweb:3975;Orchis mascula subsp. speciosa (Mutel) Hegi;Orchis mascula (L.) L.;36;14;1;;Orchis mascula subsp. speciosa;
10696;floraweb:10696;Orchis × wilmsii Richt.;species;TRUE;Orchis wilmsii Richt.;Orchis wilmsii;Richt.;floraweb:10696;Orchis mascula (L.) L.;Orchis mascula (L.) L.;1;1;1;;Orchis ×wilmsii;
3975;floraweb:3975;Orchis mascula (L.) L.;species;FALSE;Orchis mascula (L.) L.;Orchis mascula;(L.) L.;floraweb:3975;Orchis mascula (L.) L.;Orchis mascula (L.) L.;1445;1170;1;;Orchis mascula;
3976;floraweb:3976;Orchis mascula subsp. mascula;subsp;FALSE;Orchis mascula subsp. mascula;Orchis mascula subsp. mascula;NA;floraweb:3975;Orchis mascula subsp. mascula;Orchis mascula (L.) L.;393;339;1;;Orchis mascula subsp. mascula;
3979;floraweb:3979;Orchis militaris L.;species;FALSE;Orchis militaris L.;Orchis militaris;L.;floraweb:3979;Orchis militaris L.;Orchis militaris L.;1080;833;1;;Orchis militaris;
3983;floraweb:3983;Orchis pallens L.;species;FALSE;Orchis pallens L.;Orchis pallens;L.;floraweb:3983;Orchis pallens L.;Orchis pallens L.;236;168;1;;Orchis pallens;
31121;floraweb:31121;Orchis purpurea × tridentata;species;TRUE;Orchis purpurea × tridentata;Orchis purpurea × tridentata;NA;floraweb:31121;Orchis purpurea × Neotinea tridentata;Orchis purpurea × Neotinea tridentata;0;0;0;no data;Orchis purpurea ×tridentata;
3987;floraweb:3987;Orchis purpurea Huds.;species;FALSE;Orchis purpurea Huds.;Orchis purpurea;Huds.;floraweb:3987;Orchis purpurea Huds.;Orchis purpurea Huds.;691;530;1;;Orchis purpurea;
3989;floraweb:3989;Orchis simia Lam.;species;FALSE;Orchis simia Lam.;Orchis simia;Lam.;floraweb:3989;Orchis simia Lam.;Orchis simia Lam.;33;12;1;;Orchis simia;
3990;floraweb:3990;Orchis spitzelii Saut.;species;FALSE;Orchis spitzelii Saut.;Orchis spitzelii;Saut.;floraweb:3990;Orchis spitzelii Saut. ex W.D.J.Koch;Orchis spitzelii Saut. ex W.D.J.Koch;1;0;0;recorded before 1950;Orchis spitzelii;
28187;floraweb:28187;Orchis anthropophora × militaris;species;TRUE;Orchis anthropophora × militaris;Orchis anthropophora × militaris;NA;floraweb:28187;Orchis spuria Rchb.f.;Orchis spuria Rchb.f.;14;11;1;;Orchis anthropophora ×militaris;
27676;floraweb:27676;Oreochloa disticha subsp. disticha;subsp;FALSE;Oreochloa disticha subsp. disticha;Oreochloa disticha subsp. disticha;NA;floraweb:3993;Oreochloa disticha (Wulfen) Link;Oreochloa disticha (Wulfen) Link;2;0;0;outside final grid;Oreochloa disticha subsp. disticha;
3993;floraweb:3993;Oreochloa disticha (Wulfen) Link;species;FALSE;Oreochloa disticha (Wulfen) Link;Oreochloa disticha;(Wulfen) Link;floraweb:3993;Oreochloa disticha (Wulfen) Link;Oreochloa disticha (Wulfen) Link;2;0;0;outside final grid;Oreochloa disticha;
5910;floraweb:5910;Thelypteris limbosperma (All.) H. P. Fuchs;species;FALSE;Thelypteris limbosperma (All.) H.P.Fuchs;Thelypteris limbosperma;(All.) H.P.Fuchs;floraweb:5910;Oreopteris limbosperma (Bellardi ex All.) Holub;Oreopteris limbosperma (Bellardi ex All.) Holub;1460;1241;1;;Thelypteris limbosperma;
26048;floraweb:26048;Origanum majorana L.;species;FALSE;Origanum majorana L.;Origanum majorana;L.;floraweb:26048;Origanum majorana L.;Origanum majorana L.;17;8;1;;Origanum majorana;
3994;floraweb:3994;Origanum vulgare agg.;agg;FALSE;NA;NA;NA;floraweb:3994;Origanum vulgare agg.;Origanum vulgare agg.;2029;1829;0;higher taxon;Origanum vulgare agg.;
32106;floraweb:32106;Origanum vulgare subsp. megastachyum (Link) Ces.;subsp;FALSE;Origanum vulgare subsp. megastachyum;Origanum vulgare subsp. megastachyum;NA;floraweb:3996;Origanum vulgare L.;Origanum vulgare L.;14;13;1;;Origanum vulgare subsp. megastachyum;
3996;floraweb:3996;Origanum vulgare L.;species;FALSE;Origanum vulgare L.;Origanum vulgare;L.;floraweb:3996;Origanum vulgare L.;Origanum vulgare L.;2024;1824;1;;Origanum vulgare;
3998;floraweb:3998;Origanum vulgare subsp. vulgare;subsp;FALSE;Origanum vulgare subsp. vulgare;Origanum vulgare subsp. vulgare;NA;floraweb:3996;Origanum vulgare L.;Origanum vulgare L.;268;251;1;;Origanum vulgare subsp. vulgare;
4001;floraweb:4001;Orlaya grandiflora (L.) Hoffm.;species;FALSE;Orlaya grandiflora (L.) Hoffm.;Orlaya grandiflora;(L.) Hoffm.;floraweb:4001;Orlaya grandiflora (L.) Hoffm.;Orlaya grandiflora (L.) Hoffm.;278;29;1;;Orlaya grandiflora;
4005;floraweb:4005;Ornithogalum boucheanum (Kunth) Asch.;species;FALSE;Ornithogalum boucheanum (Kunth) Asch.;Ornithogalum boucheanum;(Kunth) Asch.;floraweb:4005;Ornithogalum boucheanum (Kunth) Asch.;Ornithogalum boucheanum (Kunth) Asch.;81;65;1;;Ornithogalum boucheanum;
35172;floraweb:35172;Ornithogalum collinum Guss.;species;FALSE;Ornithogalum collinum Guss.;Ornithogalum collinum;Guss.;floraweb:35172;Ornithogalum collinum Guss.;Ornithogalum collinum Guss.;0;0;0;absent in DE;Ornithogalum collinum;
4002;floraweb:4002;Ornithogalum comosum L.;species;FALSE;Ornithogalum comosum L.;Ornithogalum comosum;L.;floraweb:4002;Ornithogalum comosum L.;Ornithogalum comosum L.;0;0;0;absent in DE;Ornithogalum comosum;
4014;floraweb:4014;Ornithogalum gussonei Ten.;species;FALSE;Ornithogalum gussonei Ten.;Ornithogalum gussonei;Ten.;floraweb:4014;Ornithogalum gussonei Ten.;Ornithogalum gussonei Ten.;0;0;0;absent in DE;Ornithogalum gussonei;
4004;floraweb:4004;Ornithogalum nutans agg.;agg;FALSE;NA;NA;NA;floraweb:4004;Ornithogalum nutans agg.;Ornithogalum nutans agg.;560;403;0;higher taxon;Ornithogalum nutans agg.;
4006;floraweb:4006;Ornithogalum nutans L.;species;FALSE;Ornithogalum nutans L.;Ornithogalum nutans;L.;floraweb:4006;Ornithogalum nutans L.;Ornithogalum nutans L.;359;257;1;;Ornithogalum nutans;
4007;floraweb:4007;Ornithogalum pyramidale agg.;agg;FALSE;NA;NA;NA;floraweb:4007;Ornithogalum pyramidale agg.;Ornithogalum pyramidale agg.;7;5;0;higher taxon;Ornithogalum pyramidale agg.;
12930;floraweb:12930;Ornithogalum brevistylum Wolfner;species;FALSE;Ornithogalum brevistylum Wolfner;Ornithogalum brevistylum;Wolfner;floraweb:12930;Ornithogalum pyramidale L.;Ornithogalum pyramidale L.;7;5;1;;Ornithogalum brevistylum;
33668;floraweb:33668;Ornithogalum pyrenaicum L. s. l.;species;FALSE;Ornithogalum pyrenaicum L., s.l.;Ornithogalum pyrenaicum;L., s.l.;floraweb:33668;Ornithogalum pyrenaicum L.;Ornithogalum pyrenaicum L.;15;7;1;;Ornithogalum pyrenaicum s. l.;
33669;floraweb:33669;Ornithogalum pyrenaicum subsp. pyrenaicum;subsp;FALSE;Ornithogalum pyrenaicum subsp. pyrenaicum;Ornithogalum pyrenaicum subsp. pyrenaicum;NA;floraweb:33668;Ornithogalum pyrenaicum L.;Ornithogalum pyrenaicum L.;15;7;1;;Ornithogalum pyrenaicum subsp. pyrenaicum;
22922;floraweb:22922;Ornithogalum pyrenaicum subsp. sphaerocarpum (A. Kern.) Hegi;subsp;FALSE;Ornithogalum pyrenaicum subsp. sphaerocarpum;Ornithogalum pyrenaicum subsp. sphaerocarpum;NA;floraweb:33668;Ornithogalum sphaerocarpum A.Kern.;Ornithogalum sphaerocarpum A.Kern.;0;0;0;no data;Ornithogalum pyrenaicum subsp. sphaerocarpum;
